Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Kejadian,28,16,Kejadian 28:16,فَٱسْتَيْقَظَ يَعْقُوبُ مِنْ نَوْمِهِ وَقَالَ: «حَقًّا إِنَّ ٱلرَّبَّ فِي هَذَا ٱلْمَكَانِ وَأَنَا لَمْ أَعْلَمْ!».,"Kemudian, Yakub terbangun dari tidurnya dan dia berkata, “Sesungguhnya, TUHAN ada di tempat ini, tetapi aku tidak mengetahuinya!”","Kemudian, terjagalah Yakub dari tidurnya. Katanya, “Sesungguhnya, ALLAH hadir di tempat ini dan aku tidak mengetahuinya!”",
Kejadian,28,17,Kejadian 28:17,وَخَافَ وَقَالَ: «مَا أَرْهَبَ هَذَا ٱلْمَكَانَ! مَا هَذَا إِلَا بَيْتُ ٱللهِ، وَهَذَا بَابُ ٱلسَّمَاءِ».,"Dia menjadi takut dan berkata, “Betapa dahsyatnya tempat ini! Ini tidak lain adalah rumah Allah dan ini adalah gerbang surga!”","Ia menjadi takut, lalu berkata, “Betapa dahsyatnya tempat ini! Ini tak lain dari bait Allah! Ini pintu gerbang surga!”",
Kejadian,28,18,Kejadian 28:18,وَبَكَّرَ يَعْقُوبُ فِي ٱلصَّبَاحِ وَأَخَذَ ٱلْحَجَرَ ٱلَّذِي وَضَعَهُ تَحْتَ رَأْسِهِ وَأَقَامَهُ عَمُودًا، وَصَبَّ زَيْتًا عَلَى رَأْسِهِ.,"Karena itu, Yakub bangun pagi-pagi benar dan mengambil batu yang diletakkannya di bawah kepalanya. Lalu, dia menyusunnya menjadi sebuah tugu dan mencurahkan minyak ke atasnya.","Keesokan harinya Yakub bangun pagi-pagi. Diambilnya batu yang dipakainya sebagai bantal, didirikannya menjadi sebuah tugu, lalu dituangnya minyak ke atasnya.",
Kejadian,28,19,Kejadian 28:19,وَدَعَا ٱسْمَ ذَلِكَ ٱلْمَكَانِ «بَيْتَ إِيلَ»، وَلَكِنِ ٱسْمُ ٱلْمَدِينَةِ أَوَّلًا كَانَ لُوزَ.,"Yakub menyebut tempat itu Betel, tetapi sebelumnya nama kota itu adalah Lus.",Ia menamai tempat itu Bait-El; dahulu nama kota itu Lus.,
Kejadian,28,20,Kejadian 28:20,وَنَذَرَ يَعْقُوبُ نَذْرًا قَائِلًا: «إِنْ كَانَ ٱللهُ مَعِي، وَحَفِظَنِي فِي هَذَا ٱلطَّرِيقِ ٱلَّذِي أَنَا سَائِرٌ فِيهِ، وَأَعْطَانِي خُبْزًا لِآكُلَ وَثِيَابًا لِأَلْبَسَ،,"Kemudian, Yakub bersumpah, katanya, “Jika Allah akan menyertaiku dan akan menjagaku dalam perjalanan yang kutempuh ini, dan jika Dia memberiku roti untuk dimakan dan pakaian untuk dikenakan,","Kemudian, Yakub mengucapkan nazar, katanya, “Jika Allah menyertai aku dan menjaga aku di jalan yang kutempuh ini, memberikan kepadaku makanan untuk dimakan dan pakaian untuk dipakai",
Kejadian,28,21,Kejadian 28:21,وَرَجَعْتُ بِسَلَامٍ إِلَى بَيْتِ أَبِي، يَكُونُ ٱلرَّبُّ لِي إِلَهًا،,"sampai aku kembali lagi ke rumah ayahku dengan selamat, TUHAN akan menjadi Allahku.","sehingga aku kembali dengan selamat ke rumah ayahku, maka ALLAH akan menjadi Tuhanku,",
Kejadian,28,22,Kejadian 28:22,وَهَذَا ٱلْحَجَرُ ٱلَّذِي أَقَمْتُهُ عَمُودًا يَكُونُ بَيْتَ ٱللهِ، وَكُلُّ مَا تُعْطِينِي فَإِنِّي أُعَشِّرُهُ لَكَ».,"Batu ini, yang kudirikan sebagai tugu, akan menjadi rumah Allah dan segala sesuatu yang Engkau berikan kepadaku, aku akan memberikan sepersepuluhnya kepada-Mu.”",dan batu yang kudirikan sebagai tugu ini akan menjadi bait Allah. Aku akan mempersembahkan kepada-Mu sepersepuluh dari segala sesuatu yang Kau karuniakan kepadaku.”,
Kejadian,29,1,Kejadian 29:1,ثُمَّ رَفَعَ يَعْقُوبُ رِجْلَيْهِ وَذَهَبَ إِلَى أَرْضِ بَنِي ٱلْمَشْرِقِ.,"Kemudian, Yakub meneruskan perjalanannya dan tiba di tanah orang-orang Timur.","Sesudah itu, Yakub berangkat dari sana dan pergi ke negeri Bani Timur.",
Kejadian,29,2,Kejadian 29:2,وَنَظَرَ وَإِذَا فِي ٱلْحَقْلِ بِئْرٌ وَهُنَاكَ ثَلَاثَةُ قُطْعَانِ غَنَمٍ رَابِضَةٌ عِنْدَهَا، لِأَنَّهُمْ كَانُوا مِنْ تِلْكَ ٱلْبِئْرِ يَسْقُونَ ٱلْقُطْعَانَ، وَٱلْحَجَرُ عَلَى فَمِ ٱلْبِئْرِ كَانَ كَبِيرًا.,"Dia melayangkan pandangannya, dan lihatlah, ada sebuah sumur di padang. Tampak tiga kawanan domba yang berbaring di dekat situ karena dari sumur itulah para gembala memberi minum kawanannya. Sebongkah batu besar ada di atas mulut sumur itu.","Ketika ia melihat-lihat keadaan sekeliling, tampak ada sebuah sumur di padang. Di dekat sumur itu ada tiga kawanan domba sedang berbaring karena dari situlah orang memberi minum kawanan ternaknya. Sebuah batu besar tampak menutupi mulut sumur itu.",
Kejadian,29,3,Kejadian 29:3,فَكَانَ يَجْتَمِعُ إِلَى هُنَاكَ جَمِيعُ ٱلْقُطْعَانِ فَيُدَحْرِجُونَ ٱلْحَجَرَ عَنْ فَمِ ٱلْبِئْرِ وَيَسْقُونَ ٱلْغَنَمَ، ثُمَّ يَرُدُّونَ ٱلْحَجَرَ عَلَى فَمِ ٱلْبِئْرِ إِلَى مَكَانِهِ.,"Setelah semua kawanan itu berkumpul di sana, para gembala akan menggulingkan batu itu dari mulut sumur, memberi minum domba-domba mereka, lalu mereka mengembalikan batu itu ke tempatnya, di atas mulut sumur.","Apabila seluruh kawanan ternak sudah dikumpulkan di sana, maka para gembala akan menggulingkan batu itu dari mulut sumur, lalu memberi minum kawanan domba mereka. Setelah itu, batu akan dikembalikan lagi ke tempatnya, di mulut sumur itu.",
Kejadian,29,4,Kejadian 29:4,فَقَالَ لَهُمْ يَعْقُوبُ: «يَا إِخْوَتِي، مِنْ أَيْنَ أَنْتُمْ؟» فَقَالُوا: «نَحْنُ مِنْ حَارَانَ».,"Kata Yakub kepada mereka, “Saudara-saudaraku, dari manakah asal kalian?” Jawab mereka, “Kami dari Haran.”","Yakub bertanya kepada orang-orang di situ, “Saudara-saudaraku, dari manakah kalian ini?” Jawab mereka, “Kami ini dari Haran.”",
Kejadian,29,5,Kejadian 29:5,فَقَالَ لَهُمْ: «هَلْ تَعْرِفُونَ لَابَانَ ٱبْنَ نَاحُورَ؟» فَقَالُوا: «نَعْرِفُهُ».,"Dia berkata kepada mereka, “Apakah kalian mengenal Laban, anak Nahor?” Jawab mereka, “Kami mengenalnya.”","Tanya Yakub pula kepada mereka, “Apakah kalian mengenal Laban, cucu Nahor?” Jawab mereka, “Kenal.”",
Kejadian,29,6,Kejadian 29:6,فَقَالَ لَهُمْ: «هَلْ لَهُ سَلَامَةٌ؟» فَقَالُوا: «لَهُ سَلَامَةٌ. وَهُوَذَا رَاحِيلُ ٱبْنَتُهُ آتِيَةٌ مَعَ ٱلْغَنَمِ».,"Kemudian, dia bertanya kepada mereka, “Apakah dia baik-baik saja?” Jawab mereka, “Dia baik-baik saja. Lihatlah, itu Rahel, anak perempuannya, datang dengan domba-dombanya.”","Tanyanya kepada mereka, “Baikkah keadaannya?” Jawab mereka, “Baik! Lihat, itu Rahel, anak perempuannya, datang dengan kawanan kambing dombanya!”",
Kejadian,29,7,Kejadian 29:7,فَقَالَ: «هُوَذَا ٱلنَّهَارُ بَعْدُ طَوِيلٌ. لَيْسَ وَقْتَ ٱجْتِمَاعِ ٱلْمَوَاشِي. اِسْقُوا ٱلْغَنَمَ وَٱذْهَبُوا ٱرْعَوْا».,"Dia berkata, “Lihatlah, hari masih siang. Belum waktunya untuk ternak dikumpulkan. Berilah domba-domba itu minum dan pergilah, gembalakanlah mereka.”","Kata Yakub, “Hari masih siang, belum waktunya ternak dikumpulkan. Jadi, berilah kawanan kambing dombamu minum, lalu gembalakanlah lagi.”",
Kejadian,29,8,Kejadian 29:8,فَقَالُوا: «لَا نَقْدِرُ حَتَّى تَجْتَمِعَ جَمِيعُ ٱلْقُطْعَانِ وَيُدَحْرِجُوا ٱلْحَجَرَ عَنْ فَمِ ٱلْبِئْرِ، ثُمَّ نَسْقِي ٱلْغَنَمَ».,"Namun, mereka berkata, “Kami tidak dapat melakukannya sebelum semua kawanan domba itu dikumpulkan dan batu penutup itu digulingkan dari mulut sumur. Setelah itu, kami baru dapat memberi minum domba-domba ini.”","“Tidak bisa,” jawab mereka. “Sesudah seluruh kawanan ternak dikumpulkan dan batu digulingkan dari mulut sumur, barulah kami bisa memberi minum kawanan kambing domba kami.”",
Kejadian,29,9,Kejadian 29:9,وَإِذْ هُوَ بَعْدُ يَتَكَلَّمُ مَعَهُمْ أَتَتْ رَاحِيلُ مَعَ غَنَمِ أَبِيهَا، لِأَنَّهَا كَانَتْ تَرْعَى.,"Sementara dia sedang berbicara dengan mereka, Rahel datang bersama domba-domba ayahnya sebab dialah yang menggembalakannya.","Sementara ia masih berbicara dengan orang-orang itu, datanglah Rahel membawa kawanan kambing domba ayahnya karena dialah yang menggembalakannya.",
Kejadian,29,10,Kejadian 29:10,فَكَانَ لَمَّا أَبْصَرَ يَعْقُوبُ رَاحِيلَ بِنْتَ لَابَانَ خَالِهِ، وَغَنَمَ لَابَانَ خَالِهِ، أَنَّ يَعْقُوبَ تَقَدَّمَ وَدَحْرَجَ ٱلْحَجَرَ عَنْ فَمِ ٱلْبِئْرِ وَسَقَى غَنَمَ لَابَانَ خَالِهِ.,"Ketika Yakub melihat Rahel, anak perempuan Laban, saudara ibunya, dan domba-domba Laban, saudara ibunya, Yakub pun mendekat dan menggulingkan batu itu dari mulut sumur, lalu memberi minum kawanan domba Laban, saudara ibunya itu.","Begitu Yakub melihat Rahel, anak perempuan Laban, serta kawanan kambing domba Laban, mendekatlah ia. Digulingkannya batu dari mulut sumur itu, lalu diberinya minum kawanan kambing domba Laban, saudara ibunya itu.",
Kejadian,29,11,Kejadian 29:11,وَقَبَّلَ يَعْقُوبُ رَاحِيلَ وَرَفَعَ صَوْتَهُ وَبَكَى.,"Kemudian, Yakub mencium Rahel dan menangis dengan menyaringkan suaranya.","Setelah itu, Yakub mencium Rahel dan menangis dengan suara nyaring.",
Kejadian,29,12,Kejadian 29:12,وَأَخْبَرَ يَعْقُوبُ رَاحِيلَ أَنَّهُ أَخُو أَبِيهَا، وَأَنَّهُ ٱبْنُ رِفْقَةَ، فَرَكَضَتْ وَأَخْبَرَتْ أَبَاهَا.,"Yakub memberi tahu Rahel bahwa dia anak saudara ayahnya, dan bahwa dia adalah anak Ribka. Lalu, dia berlari untuk memberi tahu ayahnya.","Yakub memberitahu Rahel bahwa ia anak Ribka, saudara ayahnya. Maka, berlarilah Rahel memberitahu ayahnya.",
Kejadian,29,13,Kejadian 29:13,فَكَانَ حِينَ سَمِعَ لَابَانُ خَبَرَ يَعْقُوبَ ٱبْنِ أُخْتِهِ أَنَّهُ رَكَضَ لِلِقَائِهِ وَعَانَقَهُ وَقَبَّلَهُ وَأَتَى بِهِ إِلَى بَيْتِهِ. فَحَدَّثَ لَابَانَ بِجَمِيعِ هَذِهِ ٱلْأُمُورِ.,"Ketika Laban mendengar kabar tentang Yakub, anak saudaranya, dia pun berlari untuk menemuinya, memeluknya, menciumnya, dan membawanya ke rumahnya. Dia pun menceritakan tentang segala sesuatunya kepada Laban.","Begitu Laban mendengar kabar tentang Yakub, anak saudaranya, berlarilah ia menyambutnya. Ia memeluk dan mencium Yakub, lalu membawanya masuk ke rumahnya. Kemudian, Yakub menceritakan segala hal ihwalnya kepada Laban.",
Kejadian,29,14,Kejadian 29:14,فَقَالَ لَهُ لَابَانُ: «إِنَّمَا أَنْتَ عَظْمِي وَلَحْمِي». فَأَقَامَ عِنْدَهُ شَهْرًا مِنَ ٱلزَّمَانِ.,"Laban berkata kepadanya, “Sesungguhnya, kamu adalah tulang dan dagingku!” Lalu, Yakub tinggal dengannya selama sebulan.","Kata Laban kepadanya, “Sesungguhnya, engkau sedarah sedaging dengan aku.” Maka, tinggallah Yakub bersamanya selama sebulan penuh.",
Kejadian,29,15,Kejadian 29:15,ثُمَّ قَالَ لَابَانُ لِيَعْقُوبَ: «أَلِأَنَّكَ أَخِي تَخْدِمُنِي مَجَّانًا؟ أَخْبِرْنِي مَا أُجْرَتُكَ».,"Kemudian, Laban bertanya kepada Yakub, “Hanya karena kamu adalah saudaraku, apakah kamu harus bekerja padaku dengan cuma-cuma? Katakanlah kepadaku, apakah upahmu?”","Setelah itu, Laban berkata kepada Yakub, “Patutkah engkau bekerja padaku dengan cuma-cuma hanya karena engkau saudaraku? Katakanlah kepadaku apa yang patut menjadi upahmu?”",
Kejadian,29,16,Kejadian 29:16,وَكَانَ لِلَابَانَ ٱبْنَتَانِ، ٱسْمُ ٱلْكُبْرَى لَيْئَةُ وَٱسْمُ ٱلصُّغْرَى رَاحِيلُ.,Laban mempunyai dua anak perempuan. Yang sulung bernama Lea dan yang lebih muda bernama Rahel.,"Laban mempunyai dua orang anak perempuan, yang sulung namanya Lea, dan yang bungsu namanya Rahel.",
Kejadian,29,17,Kejadian 29:17,وَكَانَتْ عَيْنَا لَيْئَةَ ضَعِيفَتَيْنِ، وَأَمَّا رَاحِيلُ فَكَانَتْ حَسَنَةَ ٱلصُّورَةِ وَحَسَنَةَ ٱلْمَنْظَرِ.,"Mata Lea sayu, sedangkan Rahel itu cantik penampilannya dan wajahnya.","Lea bermata sayu, sedangkan Rahel elok perawakannya dan cantik parasnya.",
Kejadian,29,18,Kejadian 29:18,وَأَحَبَّ يَعْقُوبُ رَاحِيلَ، فَقَالَ: «أَخْدِمُكَ سَبْعَ سِنِينٍ بِرَاحِيلَ ٱبْنَتِكَ ٱلصُّغْرَى».,"Yakub mencintai Rahel dan dia berkata, “Aku akan bekerja padamu selama tujuh tahun demi Rahel, anak bungsumu.”","Yakub jatuh cinta kepada Rahel. Karena itu, ia berkata, “Aku mau bekerja pada Paman tujuh tahun lamanya untuk mendapatkan Rahel, anak Paman yang bungsu itu.”",
Kejadian,29,19,Kejadian 29:19,فَقَالَ لَابَانُ: «أَنْ أُعْطِيَكَ إِيَّاهَا أَحْسَنُ مِنْ أَنْ أُعْطِيَهَا لِرَجُلٍ آخَرَ. أَقِمْ عِنْدِي».,"Laban berkata, “Lebih baik aku memberikan Rahel kepadamu daripada aku harus memberikannya kepada orang lain. Jadi, tinggallah denganku.”","Jawab Laban, “Lebih baik kuberikan dia kepadamu daripada kepada orang lain. Tinggallah bersamaku.”",
Kejadian,29,20,Kejadian 29:20,فَخَدَمَ يَعْقُوبُ بِرَاحِيلَ سَبْعَ سِنِينٍ، وَكَانَتْ فِي عَيْنَيْهِ كَأَيَّامٍ قَلِيلَةٍ بِسَبَبِ مَحَبَّتِهِ لَهَا.,Yakub bekerja selama tujuh tahun demi Rahel dan hal itu seperti beberapa hari saja baginya karena cintanya terhadap Rahel.,"Maka, bekerjalah Yakub tujuh tahun lamanya demi Rahel. Namun, di matanya tujuh tahun itu seperti beberapa hari saja lamanya karena cintanya kepada Rahel.",
Kejadian,29,21,Kejadian 29:21,ثُمَّ قَالَ يَعْقُوبُ لِلَابَانَ: «أَعْطِنِي ٱمْرَأَتِي لِأَنَّ أَيَّامِي قَدْ كَمُلَتْ، فَأَدْخُلَ عَلَيْهَا».,"Setelah tujuh tahun, Yakub berkata kepada Laban, “Berikanlah istriku kepadaku karena hari-hariku sudah genap. Dengan begitu, aku dapat mengawininya.”","Kemudian, berkatalah Yakub kepada Laban, “Berikanlah calon istriku karena waktuku sudah genap. Aku mau menikah dengannya.”",
Kejadian,29,22,Kejadian 29:22,فَجَمَعَ لَابَانُ جَمِيعَ أَهْلِ ٱلْمَكَانِ وَصَنَعَ وَلِيمَةً.,"Lalu, Laban mengumpulkan semua orang dari tempat itu dan mengadakan pesta perjamuan.","Maka, Laban mengundang semua orang di tempat itu dan mengadakan suatu perjamuan.",
Kejadian,29,23,Kejadian 29:23,وَكَانَ فِي ٱلْمَسَاءِ أَنَّهُ أَخَذَ لَيْئَةَ ٱبْنَتَهُ وَأَتَى بِهَا إِلَيْهِ، فَدَخَلَ عَلَيْهَا.,"Malam itu, Laban mengambil anak perempuannya, Lea, dan membawanya kepada Yakub. Lalu, Yakub bersetubuh dengannya.","Akan tetapi, pada malam hari ia mengambil Lea, anaknya, dan membawanya kepada Yakub. Yakub pun bercampur dengannya.",
Kejadian,29,24,Kejadian 29:24,وَأَعْطَى لَابَانُ زِلْفَةَ جَارِيَتَهُ لِلَيْئَةَ ٱبْنَتِهِ جَارِيَةً.,"Laban juga memberikan hamba perempuannya, Zilpa, kepada anaknya, Lea, untuk menjadi hamba anaknya itu.","Laban juga memberikan seorang hambanya yang perempuan bernama Zilpa kepada Lea, anaknya itu, untuk menjadi hambanya.",
Kejadian,29,25,Kejadian 29:25,وَفِي ٱلصَّبَاحِ إِذَا هِيَ لَيْئَةُ، فَقَالَ لِلَابَانَ: «مَا هَذَا ٱلَّذِي صَنَعْتَ بِي؟ أَلَيْسَ بِرَاحِيلَ خَدَمْتُ عِنْدَكَ؟ فَلِمَاذَا خَدَعْتَنِي؟».,"Keesokan paginya, lihatlah, itu adalah Lea! Karena itu, Yakub berkata kepada Laban, “Apa yang engkau lakukan terhadapku? Bukankah aku bekerja untukmu demi Rahel? Lalu, mengapa engkau menipuku?”","Pagi harinya, nyatalah bahwa perempuan itu Lea! Sebab itu, berkatalah Yakub kepada Laban, “Apakah yang Paman lakukan terhadap aku ini? Bukankah demi Rahel aku bekerja pada Paman? Mengapa Paman menipuku?”",
Kejadian,29,26,Kejadian 29:26,فَقَالَ لَابَانُ: «لَا يُفْعَلُ هَكَذَا فِي مَكَانِنَا أَنْ تُعْطَى ٱلصَّغِيرَةُ قَبْلَ ٱلْبِكْرِ.,"Laban menjawab, “Bukan kebiasaan di negeri kami untuk memberikan yang termuda sebelum yang sulung.","Jawab Laban, “Di tempat kami ini tidak biasa orang berbuat demikian, yaitu memberikan anak yang bungsu lebih dahulu daripada anak yang sulung.",
Kejadian,29,27,Kejadian 29:27,أَكْمِلْ أُسْبُوعَ هَذِهِ، فَنُعْطِيَكَ تِلْكَ أَيْضًا، بِٱلْخِدْمَةِ ٱلَّتِي تَخْدِمُنِي أَيْضًا سَبْعَ سِنِينٍ أُخَرَ».,"Genapilah dahulu 7 hari baginya, lalu kami akan memberikan dia juga kepadamu asalkan kamu kembali bekerja untukku selama tujuh tahun lagi.”","Genapilah dahulu tujuh hari pernikahanmu dengan anakku ini, kemudian anakku yang lain itu akan kuberikan juga kepadamu, asal engkau kembali bekerja padaku tujuh tahun lagi.”",
Kejadian,29,28,Kejadian 29:28,فَفَعَلَ يَعْقُوبُ هَكَذَا. فَأَكْمَلَ أُسْبُوعَ هَذِهِ، فَأَعْطَاهُ رَاحِيلَ ٱبْنَتَهُ زَوْجَةً لَهُ.,"Yakub melakukannya dan menggenapi tujuh hari perempuan itu. Kemudian, Laban memberikan Rahel, anaknya, sebagai istri Yakub.","Yakub menyanggupinya. Ia menggenapi tujuh hari pernikahannya dengan Lea, dan setelah itu Laban memberikan pula Rahel, anaknya, kepada Yakub untuk menjadi istrinya.",
Kejadian,29,29,Kejadian 29:29,وَأَعْطَى لَابَانُ رَاحِيلَ ٱبْنَتَهُ بِلْهَةَ جَارِيَتَهُ جَارِيَةً لَهَا.,"Laban memberikan hamba perempuannya, Bilha, kepada anaknya, Rahel, untuk menjadi hamba bagi anaknya itu.","Kepada Rahel, anaknya, Laban pun memberikan hambanya yang perempuan bernama Bilha untuk menjadi hambanya.",
Kejadian,29,30,Kejadian 29:30,فَدَخَلَ عَلَى رَاحِيلَ أَيْضًا، وَأَحَبَّ أَيْضًا رَاحِيلَ أَكْثَرَ مِنْ لَيْئَةَ. وَعَادَ فَخَدَمَ عِنْدَهُ سَبْعَ سِنِينٍ أُخَرَ.,"Lalu, Yakub bersetubuh juga dengan Rahel dan dia lebih mencintai Rahel daripada Lea. Dia masih bekerja untuk Laban selama tujuh tahun lagi.","Yakub pun bercampur dengan Rahel. Ia lebih mencintai Rahel daripada Lea. Kemudian, ia bekerja lagi pada Laban tujuh tahun lamanya.",
Kejadian,29,31,Kejadian 29:31,وَرَأَى ٱلرَّبُّ أَنَّ لَيْئَةَ مَكْرُوهَةٌ فَفَتَحَ رَحِمَهَا، وَأَمَّا رَاحِيلُ فَكَانَتْ عَاقِرًا.,"Ketika TUHAN melihat bahwa Lea tidak dicintai, Dia membuka kandungannya, sedangkan Rahel mandul.","ALLAH melihat bahwa Lea tidak dicintai. Maka, dibuka-Nyalah rahim Lea, tetapi Rahel mandul.",
Kejadian,29,32,Kejadian 29:32,فَحَبِلَتْ لَيْئَةُ وَوَلَدَتِ ٱبْنًا وَدَعَتِ ٱسْمَهُ «رَأُوبَيْنَ»، لِأَنَّهَا قَالَتْ: «إِنَّ ٱلرَّبَّ قَدْ نَظَرَ إِلَى مَذَلَّتِي. إِنَّهُ ٱلْآنَ يُحِبُّنِي رَجُلِي».,"Lea mengandung dan melahirkan seorang anak laki-laki. Dia menamainya Ruben sebab katanya, “TUHAN telah melihat kesusahanku. Sebab itu, sekarang suamiku akan mencintaiku.”","Lea pun mengandung, lalu melahirkan seorang anak laki-laki. Ia menamainya Ruben karena katanya, “Sesungguhnya, ALLAH telah memperhatikan kesusahanku. Tentulah sekarang aku akan dicintai oleh suamiku.”",
Kejadian,29,33,Kejadian 29:33,وَحَبِلَتْ أَيْضًا وَوَلَدَتِ ٱبْنًا، وَقَالَتْ: «إِنَّ ٱلرَّبَّ قَدْ سَمِعَ أَنِّي مَكْرُوهَةٌ فَأَعْطَانِي هَذَا أَيْضًا». فَدَعَتِ ٱسْمَهُ «شِمْعُونَ».,"Lea mengandung lagi dan melahirkan anak laki-laki dan berkata, “Karena TUHAN telah mendengar bahwa aku tidak dicintai, Dia juga memberikan anak laki-laki ini kepadaku.” Sebab itu, dia menamainya Simeon.","Ia mengandung lagi, lalu melahirkan seorang anak laki-laki. Katanya, “Sesungguhnya, ALLAH mendengar bahwa aku tidak dicintai maka dikaruniakan-Nya pula anak ini kepadaku.” Sebab itu, ia menamai anak itu Simeon.",
Kejadian,29,34,Kejadian 29:34,وَحَبِلَتْ أَيْضًا وَوَلَدَتِ ٱبْنًا، وَقَالَتِ: «ٱلْآنَ هَذِهِ ٱلْمَرَّةَ يَقْتَرِنُ بِي رَجُلِي، لِأَنِّي وَلَدْتُ لَهُ ثَلَاثَةَ بَنِينَ». لِذَلِكَ دُعِيَ ٱسْمُهُ «لَاوِيَ».,"Lea mengandung lagi dan melahirkan anak laki-laki, katanya, “Sekaranglah waktunya, suamiku akan lekat kepadaku karena aku telah melahirkan tiga anak laki-laki baginya.” Karena itu, dia dinamai Lewi.","Selanjutnya, ia mengandung lagi, lalu melahirkan seorang anak laki-laki. Katanya, “Kali ini suamiku akan lebih lengket dengan aku karena aku telah melahirkan tiga orang anak laki-laki baginya.” Sebab itu, ia menamai anak itu Lewi.",
Kejadian,29,35,Kejadian 29:35,وَحَبِلَتْ أَيْضًا وَوَلَدَتِ ٱبْنًا وَقَالَتْ: «هَذِهِ ٱلْمَرَّةَ أَحْمَدُ ٱلرَّبَّ». لِذَلِكَ دَعَتِ ٱسْمَهُ «يَهُوذَا». ثُمَّ تَوَقَّفَتْ عَنِ ٱلْوِلَادَةِ.,"Kemudian, Lea mengandung lagi dan melahirkan anak laki-laki, katanya, “Sekarang, aku akan memuji TUHAN.” Karena itu, dia menamakannya Yehuda. Setelah itu, dia berhenti melahirkan.","Ia mengandung lagi, lalu melahirkan seorang anak laki-laki. Katanya, “Kali ini aku hendak memuji ALLAH.” Sebab itu, ia menamai anak itu Yuda. Setelah itu, ia berhenti melahirkan.",
