Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Markus,10,20,Markus 10:20,فَأَجَابَ وَقَالَ لَهُ: «يَا مُعَلِّمُ، هَذِهِ كُلُّهَا حَفِظْتُهَا مُنْذُ حَدَاثَتِي».,"Lalu, orang itu berkata kepada-Nya, “Guru, semua itu sudah aku taati sejak masa mudaku.”","Lalu, kata orang itu kepada-Nya, “Ya Guru, semua perintah itu sudah aku turuti sejak kecil.”",
Markus,10,21,Markus 10:21,فَنَظَرَ إِلَيْهِ يَسُوعُ وَأَحَبَّهُ، وَقَالَ لَهُ: «يُعْوِزُكَ شَيْءٌ وَاحِدٌ: اِذْهَبْ بِعْ كُلَّ مَا لَكَ وَأَعْطِ ٱلْفُقَرَاءَ، فَيَكُونَ لَكَ كَنْزٌ فِي ٱلسَّمَاءِ، وَتَعَالَ ٱتْبَعْنِي حَامِلًا ٱلصَّلِيبَ».,"Namun, Yesus memandang kepada pemuda itu, menaruh kasih kepadanya, dan berkata kepadanya, “Kamu kurang dalam satu hal. Pergi dan juallah semua yang kamu miliki, dan berikanlah kepada orang miskin, maka kamu akan memiliki harta di surga. Lalu, datanglah dan ikutlah Aku.”","Kemudian, Isa memandangnya dengan penuh kasih dan bersabda kepadanya, “Satu hal yang kurang padamu: Pergilah, juallah semua yang kaumiliki, kemudian berikanlah hasil penjualannya kepada fakir miskin maka engkau akan memperoleh harta di surga. Setelah itu, ikutlah Aku.”",
Markus,10,22,Markus 10:22,فَٱغْتَمَّ عَلَى ٱلْقَوْلِ وَمَضَى حَزِينًا، لِأَنَّهُ كَانَ ذَا أَمْوَالٍ كَثِيرَةٍ.,Orang itu sangat sedih ketika mendengar perkataan itu dan dia pergi dengan susah hati karena dia memiliki banyak harta.,"Mendengar sabda-Nya itu, ia menjadi muram, lalu pergi dengan hati sedih karena ia memiliki banyak harta.",
Markus,10,23,Markus 10:23,فَنَظَرَ يَسُوعُ حَوْلَهُ وَقَالَ لِتَلَامِيذِهِ: «مَا أَعْسَرَ دُخُولَ ذَوِي ٱلْأَمْوَالِ إِلَى مَلَكُوتِ ٱللهِ!».,"Kemudian, Yesus memandang ke sekeliling dan berkata kepada murid-murid-Nya, “Betapa sulit bagi mereka yang memiliki kekayaan untuk masuk Kerajaan Allah!”","Kemudian, Isa memandang sekeliling-Nya dan bersabda kepada para pengikut-Nya, “Betapa sulitnya orang kaya masuk ke dalam Kerajaan Allah.”",
Markus,10,24,Markus 10:24,فَتَحَيَّرَ ٱلتَّلَامِيذُ مِنْ كَلَامِهِ. فَأَجَابَ يَسُوعُ أَيْضًا وَقَالَ لَهُمْ: «يَا بَنِيَّ، مَا أَعْسَرَ دُخُولَ ٱلْمُتَّكِلِينَ عَلَى ٱلْأَمْوَالِ إِلَى مَلَكُوتِ ٱللهِ!,"Murid-murid pun terkejut akan perkataan-Nya. Namun, Yesus berkata lagi kepada mereka, “Hai anak-anak, betapa sulitnya masuk Kerajaan Allah!","Para pengikut-Nya pun merasa heran atas apa yang disabdakan-Nya. Lalu, Isa bersabda lagi, “Hai anak-anak-Ku, betapa sulitnya masuk ke dalam Kerajaan Allah.",
Markus,10,25,Markus 10:25,مُرُورُ جَمَلٍ مِنْ ثَقْبِ إِبْرَةٍ أَيْسَرُ مِنْ أَنْ يَدْخُلَ غَنِيٌّ إِلَى مَلَكُوتِ ٱللهِ».,Lebih mudah bagi seekor unta masuk melalui lubang jarum daripada seorang kaya masuk Kerajaan Allah.”,Lebih mudah seekor unta melewati lubang jarum daripada seorang kaya masuk Kerajaan Allah.”,
Markus,10,26,Markus 10:26,فَبُهِتُوا إِلَى ٱلْغَايَةِ قَائِلِينَ بَعْضُهُمْ لِبَعْضٍ: «فَمَنْ يَسْتَطِيعُ أَنْ يَخْلُصَ؟».,"Murid-murid menjadi semakin terkejut dan berkata satu kepada yang lain, “Kalau begitu, siapa yang bisa diselamatkan?”","Mereka merasa sangat heran dan bertanya-tanya seorang akan yang lain, “Kalau begitu, siapakah yang dapat diselamatkan?”",
Markus,10,27,Markus 10:27,فَنَظَرَ إِلَيْهِمْ يَسُوعُ وَقَالَ: «عِنْدَ ٱلنَّاسِ غَيْرُ مُسْتَطَاعٍ، وَلَكِنْ لَيْسَ عِنْدَ ٱللهِ، لِأَنَّ كُلَّ شَيْءٍ مُسْتَطَاعٌ عِنْدَ ٱللهِ».,"Yesus memandang mereka dan berkata, “Bagi manusia hal itu tidak mungkin, tetapi tidak bagi Allah. Sebab, segala sesuatu mungkin bagi Allah.”","Sambil memandang mereka, Isa bersabda, “Hal itu memang mustahil bagi manusia, tetapi tidaklah demikian bagi Allah karena bagi Allah tidak ada satu hal pun yang mustahil.”",
Markus,10,28,Markus 10:28,وَٱبْتَدَأَ بُطْرُسُ يَقُولُ لَهُ: «هَا نَحْنُ قَدْ تَرَكْنَا كُلَّ شَيْءٍ وَتَبِعْنَاكَ».,"Petrus mulai berkata kepada Yesus, “Lihat, kami telah meninggalkan segala sesuatu dan mengikut Engkau!”","Kemudian, kata Petrus kepada Isa, “Kami sudah meninggalkan segala-galanya dan mengikut Engkau, ya Junjungan.”",
Markus,10,29,Markus 10:29,فَأَجَابَ يَسُوعُ وَقَالَ: «ٱلْحَقَّ أَقُولُ لَكُمْ: لَيْسَ أَحَدٌ تَرَكَ بَيْتًا أَوْ إِخْوَةً أَوْ أَخَوَاتٍ أَوْ أَبًا أَوْ أُمًّا أَوِ ٱمْرَأَةً أَوْ أَوْلَادًا أَوْ حُقُولًا، لِأَجْلِي وَلِأَجْلِ ٱلْإِنْجِيلِ،,"Yesus berkata, “Sesungguhnya, Aku berkata kepadamu, tidak ada seorang pun yang telah meninggalkan rumah, atau saudara-saudara laki-laki, atau saudara-saudara perempuan, atau ibu, atau ayah, atau anak-anak, atau ladang-ladang demi Aku dan demi Injil,","Sabda Isa, “Sesungguhnya, Aku berkata kepadamu, setiap orang yang meninggalkan rumahnya, saudaranya laki-laki, saudaranya perempuan, ayahnya, ibunya, anak-anaknya, atau ladangnya karena Aku dan karena Injil,",
Markus,10,30,Markus 10:30,إِلَّا وَيَأْخُذُ مِئَةَ ضِعْفٍ ٱلْآنَ فِي هَذَا ٱلزَّمَانِ، بُيُوتًا وَإِخْوَةً وَأَخَوَاتٍ وَأُمَّهَاتٍ وَأَوْلَادًا وَحُقُولًا، مَعَ ٱضْطِهَادَاتٍ، وَفِي ٱلدَّهْرِ ٱلْآتِي ٱلْحَيَاةَ ٱلْأَبَدِيَّةَ.,"yang tidak akan menerima seratus kali lipat sekarang, pada masa ini, rumah-rumah, dan saudara-saudara laki-laki, dan saudara-saudara perempuan, dan ibu-ibu, dan anak-anak, dan ladang-ladang, dengan penganiayaan; dan pada masa yang akan datang, yaitu hidup yang kekal.","maka pada masa ini juga ia akan memperoleh seratus kali lipat: Rumah, saudara laki-laki, saudara perempuan, ibu, anak-anak, dan ladang meskipun ia mengalami berbagai aniaya. Sedangkan pada masa yang akan datang, ia akan memperoleh hidup yang kekal.",
Markus,10,31,Markus 10:31,وَلَكِنْ كَثِيرُونَ أَوَّلُونَ يَكُونُونَ آخِرِينَ، وَٱلْآخِرُونَ أَوَّلِينَ».,"Akan tetapi, banyak orang yang pertama akan menjadi yang terakhir, dan yang terakhir akan menjadi yang pertama.”","Tetapi, banyak orang yang pertama menjadi yang terakhir, dan orang-orang yang terakhir menjadi yang pertama.”",
Markus,10,32,Markus 10:32,وَكَانُوا فِي ٱلطَّرِيقِ صَاعِدِينَ إِلَى أُورُشَلِيمَ وَيَتَقَدَّمُهُمْ يَسُوعُ، وَكَانُوا يَتَحَيَّرُونَ. وَفِيمَا هُمْ يَتْبَعُونَ كَانُوا يَخَافُونَ. فَأَخَذَ ٱلِٱثْنَيْ عَشَرَ أَيْضًا وَٱبْتَدَأَ يَقُولُ لَهُمْ عَمَّا سَيَحْدُثُ لَهُ:,"Mereka sedang dalam perjalanan ke Yerusalem dan Yesus berjalan mendahului mereka. Murid-murid-Nya takjub, tetapi orang-orang yang mengikuti Dia takut. Sekali lagi, Yesus memisahkan dua belas murid-Nya, dan Dia mulai berbicara kepada mereka tentang apa yang akan terjadi pada-Nya,","Ketika Isa dan para pengikut-Nya sedang dalam perjalanan ke Yerusalem, Ia berjalan di depan mendahului mereka. Para pengikut-Nya merasa cemas, dan orang-orang lain yang mengikuti-Nya pun merasa takut. Isa memanggil kedua belas pengikut-Nya, lalu mulailah Ia menyampaikan apa yang akan terjadi atas diri-Nya.",
Markus,10,33,Markus 10:33,«هَا نَحْنُ صَاعِدُونَ إِلَى أُورُشَلِيمَ، وَٱبْنُ ٱلْإِنْسَانِ يُسَلَّمُ إِلَى رُؤَسَاءِ ٱلْكَهَنَةِ وَٱلْكَتَبَةِ، فَيَحْكُمُونَ عَلَيْهِ بِٱلْمَوْتِ، وَيُسَلِّمُونَهُ إِلَى ٱلْأُمَمِ،,"kata-Nya, “Lihat, kita menuju Yerusalem dan Anak Manusia akan diserahkan kepada imam-imam kepala dan ahli-ahli Taurat. Mereka akan menghukum-Nya hingga mati dan akan menyerahkan-Nya kepada bangsa lain.","Sabda-Nya, “Sekarang kita menuju Yerusalem. Di sana Anak Manusia akan diserahkan ke tangan imam-imam kepala dan para ahli Kitab Suci Taurat. Mereka akan menjatuhkan hukuman mati atas-Nya dan menyerahkan-Nya ke tangan bangsa-bangsa yang tidak mengenal Allah.",
Markus,10,34,Markus 10:34,فَيَهْزَأُونَ بِهِ وَيَجْلِدُونَهُ وَيَتْفُلُونَ عَلَيْهِ وَيَقْتُلُونَهُ، وَفِي ٱلْيَوْمِ ٱلثَّالِثِ يَقُومُ».,"Mereka akan mengejek-Nya, dan meludahi-Nya, dan menghajar-Nya, dan membunuh-Nya. Akan tetapi, sesudah tiga hari, Dia akan bangkit.”","Mereka akan mengolok-olok Dia, meludahi-Nya, menyesah-Nya, dan menjatuhkan hukuman mati atas-Nya. Tetapi, tiga hari kemudian, Ia akan bangkit.”",
Markus,10,35,Markus 10:35,وَتَقَدَّمَ إِلَيْهِ يَعْقُوبُ وَيُوحَنَّا ٱبْنَا زَبْدِي قَائِلَيْنِ: «يَا مُعَلِّمُ، نُرِيدُ أَنْ تَفْعَلَ لَنَا كُلَّ مَا طَلَبْنَا».,"Yakobus dan Yohanes, anak-anak Zebedeus, datang kepada Yesus dan berkata kepada-Nya, “Guru, kami minta Engkau meluluskan permohonan bagi kami.”","Kemudian, Yakub dan Yahya, anak-anak Zabdi, mendekati Isa. Mereka berkata kepada-Nya, “Ya Guru, kami menghendaki agar Engkau mengabulkan permohonan kami.”",
Markus,10,36,Markus 10:36,فَقَالَ لَهُمَا: «مَاذَا تُرِيدَانِ أَنْ أَفْعَلَ لَكُمَا؟».,"Dan, Yesus berkata kepada mereka, “Apa yang kamu ingin Aku lakukan bagimu?”","Sabda Isa kepada mereka, “Apa yang kamu kehendaki Kulakukan bagimu?”",
Markus,10,37,Markus 10:37,فَقَالَا لَهُ: «أَعْطِنَا أَنْ نَجْلِسَ وَاحِدٌ عَنْ يَمِينِكَ وَٱلْآخَرُ عَنْ يَسَارِكَ فِي مَجْدِكَ».,"Mereka berkata kepada-Nya, “Izinkan kami duduk, satu di sebelah kanan-Mu, dan yang satu di sebelah kiri-Mu, bagi kemuliaan-Mu.”","Jawab keduanya, “Ya Guru, izinkanlah kami untuk duduk dalam kemuliaan-Mu, yang seorang di sebelah kanan dan yang seorang lagi di sebelah kiri-Mu.”",
Markus,10,38,Markus 10:38,فَقَالَ لَهُمَا يَسُوعُ: «لَسْتُمَا تَعْلَمَانِ مَا تَطْلُبَانِ. أَتَسْتَطِيعَانِ أَنْ تَشْرَبَا ٱلْكَأْسَ ٱلَّتِي أَشْرَبُهَا أَنَا، وَأَنْ تَصْطَبِغَا بِٱلصِّبْغَةِ ٱلَّتِي أَصْطَبغُ بِهَا أَنَا؟»,"Akan tetapi, Yesus berkata kepada mereka, “Kamu tidak tahu apa yang sedang kamu minta. Sanggupkah kamu minum dari cawan yang harus Kuminum atau dibaptis dengan baptisan yang dibaptiskan kepada-Ku?”","Tetapi, sabda Isa kepada mereka, “Kamu tidak tahu apa yang kamu minta. Dapatkah kamu meminum isi cawan yang akan Kuminum, atau dipermandikan dengan permandian yang akan Kuterima?”",
Markus,10,39,Markus 10:39,فَقَالَا لَهُ: «نَسْتَطِيعُ». فَقَالَ لَهُمَا يَسُوعُ: «أَمَّا ٱلْكَأْسُ ٱلَّتِي أَشْرَبُهَا أَنَا فَتَشْرَبَانِهَا، وَبَالصِّبْغَةِ ٱلَّتِي أَصْطَبِغُ بِهَا أَنَا تَصْطَبِغَانِ.,"Mereka berkata kepada-Nya, “Kami sanggup!” Lalu, Yesus berkata kepada mereka, “Cawan yang Aku minum memang akan kamu minum, dan kamu akan dibaptis dengan baptisan yang dibaptiskan kepada-Ku.","Jawab mereka, “Kami dapat.” Sabda Isa kepada mereka, “Cawan berisi minuman yang akan Kuminum itu memang akan kamu minum juga, dan kamu pun akan dipermandikan dengan permandian yang akan Kuterima.",
Markus,10,40,Markus 10:40,وَأَمَّا ٱلْجُلُوسُ عَنْ يَمِينِي وَعَنْ يَسَارِي فَلَيْسَ لِي أَنْ أُعْطِيَهُ إِلَّا لِلَّذِينَ أُعِدَّ لَهُمْ».,"Akan tetapi, untuk duduk di sebelah kanan-Ku atau di sebelah kiri-Ku, bukan hak-Ku untuk memberikannya, tetapi tempat itu adalah untuk mereka yang telah dipersiapkan.”","Tetapi, perihal duduk di sebelah kanan dan di sebelah kiri-Ku, bukan Aku yang berwenang memberikannya karena tempat itu dipersiapkan Bapa-Ku bagi mereka yang akan menempatinya.”",
Markus,10,41,Markus 10:41,وَلَمَّا سَمِعَ ٱلْعَشَرَةُ ٱبْتَدَأُوا يَغْتَاظُونَ مِنْ أَجْلِ يَعْقُوبَ وَيُوحَنَّا.,"Ketika sepuluh murid mendengar hal itu, mereka menjadi marah kepada Yakobus dan Yohanes.","Ketika kesepuluh pengikut lainnya mendengar hal itu, mereka menjadi gusar kepada Yahya dan Yakub.",
Markus,10,42,Markus 10:42,فَدَعَاهُمْ يَسُوعُ وَقَالَ لَهُمْ: «أَنْتُمْ تَعْلَمُونَ أَنَّ ٱلَّذِينَ يُحْسَبُونَ رُؤَسَاءَ ٱلْأُمَمِ يَسُودُونَهُمْ، وَأَنَّ عُظَمَاءَهُمْ يَتَسَلَّطُونَ عَلَيْهِمْ.,"Lalu, Yesus memanggil mereka dan berkata kepada mereka, “Kamu tahu bahwa mereka yang dianggap sebagai pemerintah bangsa-bangsa lain berbuat seolah-olah mereka berkuasa atasnya. Dan, petinggi-petinggi itu menggunakan kekuasaannya atas mereka.","Kemudian, Isa memanggil mereka semua. Sabda-Nya kepada mereka, “Kamu tahu bahwa para penguasa bangsa yang tidak mengenal Allah memerintah rakyat mereka dengan tangan besi, dan para pembesarnya mempunyai wewenang penuh atas mereka.",
Markus,10,43,Markus 10:43,فَلَا يَكُونُ هَكَذَا فِيكُمْ. بَلْ مَنْ أَرَادَ أَنْ يَصِيرَ فِيكُمْ عَظِيمًا، يَكُونُ لَكُمْ خَادِمًا،,"Namun, di antara kamu, seharusnya tidaklah seperti itu. Sebaliknya, siapa yang ingin menjadi besar di antara kamu, harus menjadi pelayanmu,","Tetapi, janganlah begitu di antara kamu. Siapa ingin menjadi besar di antara kamu, ia harus menjadi abdi bagi sesamanya,",
Markus,10,44,Markus 10:44,وَمَنْ أَرَادَ أَنْ يَصِيرَ فِيكُمْ أَوَّلًا، يَكُونُ لِلْجَمِيعِ عَبْدًا.,"dan siapa yang ingin menjadi yang pertama di antara kamu, harus menjadi pelayan dari semuanya.","dan siapa ingin menjadi yang terutama di antara kamu, ia harus menjadi hamba bagi semuanya.",
Markus,10,45,Markus 10:45,لِأَنَّ ٱبْنَ ٱلْإِنْسَانِ أَيْضًا لَمْ يَأْتِ لِيُخْدَمَ بَلْ لِيَخْدِمَ وَلِيَبْذِلَ نَفْسَهُ فِدْيَةً عَنْ كَثِيرِينَ».,"Sebab, bahkan Anak Manusia pun datang bukan untuk dilayani, tetapi untuk melayani, dan untuk memberikan nyawa-Nya menjadi tebusan bagi banyak orang.”","Karena Anak Manusia juga datang bukan untuk dilayani, melainkan untuk melayani dan memberikan nyawa-Nya menjadi tebusan bagi banyak orang.”",
Markus,10,46,Markus 10:46,وَجَاءُوا إِلَى أَرِيحَا. وَفِيمَا هُوَ خَارِجٌ مِنْ أَرِيحَا مَعَ تَلَامِيذِهِ وَجَمْعٍ غَفِيرٍ، كَانَ بَارْتِيمَاوُسُ ٱلْأَعْمَى ٱبْنُ تِيمَاوُسَ جَالِسًا عَلَى ٱلطَّرِيقِ يَسْتَعْطِي.,"Kemudian, mereka sampai di Yerikho. Sementara Yesus meninggalkan Yerikho bersama dengan murid-murid-Nya dan orang banyak, ada seorang pengemis buta bernama Bartimeus, anak Timeus, yang duduk di pinggir jalan.","Kemudian, sampailah Isa dan para pengikut-Nya di Yerikho. Ketika Ia keluar dari Kota Yerikho bersama para pengikut-Nya dan juga orang banyak yang mengikuti-Nya, seorang pengemis buta bernama Bartimeus bin Timeus sedang duduk di tepi jalan.",
Markus,10,47,Markus 10:47,فَلَمَّا سَمِعَ أَنَّهُ يَسُوعُ ٱلنَّاصِرِيُّ، ٱبْتَدَأَ يَصْرُخُ وَيَقُولُ: «يَا يَسُوعُ ٱبْنَ دَاوُدَ، ٱرْحَمْنِي!»,"Ketika dia mendengar bahwa yang lewat adalah Yesus dari Nazaret, dia pun mulai berseru dan berkata, “Yesus, Anak Daud, kasihanilah aku!”","Setelah didengarnya bahwa ada Isa, orang Nazaret itu, mulailah ia berteriak-teriak, “Ya Isa, ya Anak Daud, kasihanilah aku!”",
Markus,10,48,Markus 10:48,فَٱنْتَهَرَهُ كَثِيرُونَ لِيَسْكُتَ، فَصَرَخَ أَكْثَرَ كَثِيرًا: «يَا ٱبْنَ دَاوُدَ، ٱرْحَمْنِي!».,"Banyak orang menegur dia dan menyuruhnya untuk diam. Namun, dia malah semakin keras berteriak, “Anak Daud, kasihanilah aku!”","Karena itu, orang banyak menegurnya supaya ia diam. Tetapi, malah semakin keras saja ia berteriak, “Ya Anak Daud, kasihanilah aku!”",
Markus,10,49,Markus 10:49,فَوَقَفَ يَسُوعُ وَأَمَرَ أَنْ يُنَادَى. فَنَادَوْا ٱلْأَعْمَى قَائِلِينَ لَهُ: «ثِقْ! قُمْ! هُوَذَا يُنَادِيكَ».,"Yesus berhenti dan berkata, “Panggil dia.” Dan, mereka pun memanggil orang buta itu dan berkata kepadanya, “Tenanglah! Berdirilah, Dia memanggilmu.”","Isa pun berhenti dan bersabda, “Panggillah dia!” Mereka memanggil orang buta itu. Kata mereka kepadanya, “Kuatkan hatimu dan bangunlah, Ia memanggilmu.”",
Markus,10,50,Markus 10:50,فَطَرَحَ رِدَاءَهُ وَقَامَ وَجَاءَ إِلَى يَسُوعَ.,"Dengan melepaskan jubahnya, orang buta itu melompat dan datang kepada Yesus.","Kemudian, ia melepaskan jubahnya, melonjak berdiri, dan datang menjumpai Isa.",
Markus,10,51,Markus 10:51,فَأَجَابَ يَسُوعُ وَقَالَ لَهُ: «مَاذَا تُرِيدُ أَنْ أَفْعَلَ بِكَ؟» فَقَالَ لَهُ ٱلْأَعْمَى: «يَا سَيِّدِي، أَنْ أُبْصِرَ!».,"Yesus berkata kepadanya, “Apa yang kamu ingin Aku lakukan bagimu?” Orang buta itu menjawab, “Rabi, biarlah aku bisa melihat.”","Sabda Isa kepadanya, “Apa yang engkau kehendaki Kulakukan bagimu?” Jawab orang buta itu, “Ya Guru, aku ingin dapat melihat.”",
Markus,10,52,Markus 10:52,فَقَالَ لَهُ يَسُوعُ: «ٱذْهَبْ. إِيمَانُكَ قَدْ شَفَاكَ». فَلِلْوَقْتِ أَبْصَرَ، وَتَبِعَ يَسُوعَ فِي ٱلطَّرِيقِ.,"Lalu, Yesus berkata kepadanya, “Pergilah. Imanmu telah menyembuhkan kamu.” Segera saat itu juga, dia mendapatkan kembali penglihatannya dan mengikut Yesus sepanjang jalan.","Sabda Isa, “Pergilah, imanmu telah menyembuhkan engkau.” Pada saat itu juga ia dapat melihat, lalu ia mengikut Isa dalam perjalanan-Nya.",
Markus,11,1,Markus 11:1,وَلَمَّا قَرُبُوا مِنْ أُورُشَلِيمَ إِلَى بَيْتِ فَاجِي وَبَيْتِ عَنْيَا، عِنْدَ جَبَلِ ٱلزَّيْتُونِ، أَرْسَلَ ٱثْنَيْنِ مِنْ تَلَامِيذِهِ،,"Ketika mereka hampir sampai di Yerusalem, dekat Betfage dan Betania, di Bukit Zaitun, Yesus menyuruh dua murid-Nya,","Isa dan para pengikut-Nya hampir mendekati Yerusalem. Mereka tiba di Baitfagi dan Baitani, yang terletak di Bukit Zaitun. Kemudian, Ia menyuruh dua orang pengikut-Nya,",
Markus,11,2,Markus 11:2,وَقَالَ لَهُمَا: «ٱذْهَبَا إِلَى ٱلْقَرْيَةِ ٱلَّتِي أَمَامَكُمَا، فَلِلْوَقْتِ وَأَنْتُمَا دَاخِلَانِ إِلَيْهَا تَجِدَانِ جَحْشًا مَرْبُوطًا لَمْ يَجْلِسْ عَلَيْهِ أَحَدٌ مِنَ ٱلنَّاسِ. فَحُلَّاهُ وَأْتِيَا بِهِ.,"dan berkata kepada mereka, “Pergilah ke desa yang ada di depanmu, dan segera setelah kamu memasukinya, kamu akan menemukan seekor keledai muda yang terikat, yang belum pernah ditunggangi orang. Lepaskanlah keledai itu dan bawalah kemari.","sabda-Nya kepada mereka, “Pergilah ke desa yang ada di hadapanmu itu. Ketika kamu memasukinya, kamu akan segera mendapati seekor keledai muda yang tertambat dan belum pernah ditunggangi oleh seorang pun. Lepaskan keledai itu dan bawalah kemari.",
Markus,11,3,Markus 11:3,وَإِنْ قَالَ لَكُمَا أَحَدٌ: لِمَاذَا تَفْعَلَانِ هَذَا؟ فَقُولَا: ٱلرَّبُّ مُحْتَاجٌ إِلَيْهِ. فَلِلْوَقْتِ يُرْسِلُهُ إِلَى هُنَا».,"Jika ada orang yang bertanya kepadamu, ‘Mengapa kamu melakukan ini?’, katakan, ‘Tuhan memerlukan keledai itu dan akan segera dikembalikan ke sini.’”","Jika ada orang bertanya kepadamu, ‘Mengapa kamu berbuat begitu?’ Katakanlah, ‘Sang Junjungan memerlukannya, dan Ia akan segera mengembalikannya ke sini.’”",
Markus,11,4,Markus 11:4,فَمَضَيَا وَوَجَدَا ٱلْجَحْشَ مَرْبُوطًا عِنْدَ ٱلْبَابِ خَارِجًا عَلَى ٱلطَّرِيقِ، فَحَلَّاهُ.,"Lalu, mereka pergi dan menemukan seekor keledai muda yang terikat di pintu, yang di luar, di jalan, lalu mereka melepaskannya.","Maka, pergilah kedua pengikut-Nya itu. Mereka mendapati seekor keledai muda yang tertambat di pintu luar di pinggir jalan itu, lalu keledai itu mereka lepaskan.",
Markus,11,5,Markus 11:5,فَقَالَ لَهُمَا قَوْمٌ مِنَ ٱلْقِيَامِ هُنَاكَ: «مَاذَا تَفْعَلَانِ، تَحُلَّانِ ٱلْجَحْشَ؟».,"Beberapa orang yang berdiri di sana bertanya kepada mereka, “Apa yang kamu lakukan dengan melepaskan keledai itu?”","Beberapa orang yang sedang berdiri di situ bertanya kepada mereka, “Apa maksud kamu melepaskan keledai itu?”",
Markus,11,6,Markus 11:6,فَقَالَا لَهُمْ كَمَا أَوْصَى يَسُوعُ. فَتَرَكُوهُمَا.,"Mereka menjawab seperti yang sudah Yesus katakan kepada mereka, dan orang-orang itu membiarkan mereka pergi.","Mereka menjawab seperti yang sudah dipesankan Isa kepada mereka, dan orang-orang itu membiarkan mereka membawa keledai itu.",
Markus,11,7,Markus 11:7,فَأَتَيَا بِٱلْجَحْشِ إِلَى يَسُوعَ، وَأَلْقَيَا عَلَيْهِ ثِيَابَهُمَا فَجَلَسَ عَلَيْهِ.,"Lalu, mereka membawa keledai itu kepada Yesus, meletakkan jubah mereka di atas keledai itu, dan Yesus duduk di atasnya.","Mereka membawa keledai itu kepada Isa. Punggung keledai itu mereka alasi dengan pakaian mereka, lalu Isa duduk di atasnya.",
Markus,11,8,Markus 11:8,وَكَثِيرُونَ فَرَشُوا ثِيَابَهُمْ فِي ٱلطَّرِيقِ. وَآخَرُونَ قَطَعُوا أَغْصَانًا مِنَ ٱلشَّجَرِ وَفَرَشُوهَا فِي ٱلطَّرِيقِ.,"Banyak orang membentangkan jubah mereka di jalan, dan yang lainnya menebarkan ranting-ranting yang mereka potong dari ladang.","Banyak orang menghamparkan pakaian mereka di jalan, ada pula yang menyerakkan ranting-ranting berdaun yang mereka ambil dari kebun-kebun.",
Markus,11,9,Markus 11:9,وَٱلَّذِينَ تَقَدَّمُوا، وَٱلَّذِينَ تَبِعُوا كَانُوا يَصْرُخُونَ قَائِلِينَ: «أُوصَنَّا! مُبَارَكٌ ٱلْآتِي بِٱسْمِ ٱلرَّبِّ!,"Orang banyak yang berjalan di depan dan yang mengikuti berseru, “Hosana ! Diberkatilah Dia yang datang dalam nama Tuhan. Mazmur 118:25-26","Sebagian dari orang-orang itu berjalan mendahului Isa, sedangkan sebagian lagi mengiringi-Nya dari belakang. Sambil berjalan mereka berseru-seru, “Segala puji bagi Allah! Mubaraklah Dia yang datang atas nama Tuhan!",
Markus,11,10,Markus 11:10,مُبَارَكَةٌ مَمْلَكَةُ أَبِينَا دَاوُدَ ٱلْآتِيَةُ بِٱسْمِ ٱلرَّبِّ! أُوصَنَّا فِي ٱلْأَعَالِي!».,"Diberkatilah kedatangan kerajaan Daud, nenek moyang kita! Hosana, di tempat yang mahatinggi!”","Mubaraklah kerajaan yang datang, yaitu kerajaan nenek moyang kita Daud! Segala puji di Tempat Yang Mahatinggi!”",
Markus,11,11,Markus 11:11,فَدَخَلَ يَسُوعُ أُورُشَلِيمَ وَٱلْهَيْكَلَ، وَلَمَّا نَظَرَ حَوْلَهُ إِلَى كُلِّ شَيْءٍ إِذْ كَانَ ٱلْوَقْتُ قَدْ أَمْسَى، خَرَجَ إِلَى بَيْتِ عَنْيَا مَعَ ٱلِٱثْنَيْ عَشَرَ.,"Kemudian, Yesus masuk ke Yerusalem dan pergi ke dalam Bait Allah. Setelah melihat segala sesuatu di sekelilingnya, Dia pergi keluar Betania bersama dua belas murid-Nya karena hari sudah larut.","Setelah Isa tiba di Yerusalem, masuklah Ia ke Bait Allah. Di tempat itu Ia melihat-lihat sekeliling. Tetapi, karena hari sudah malam, Ia dan kedua belas pengikut-Nya kembali ke Baitani.",
Markus,11,12,Markus 11:12,وَفِي ٱلْغَدِ لَمَّا خَرَجُوا مِنْ بَيْتِ عَنْيَا جَاعَ،,"Keesokan harinya, ketika mereka meninggalkan Betania, Yesus merasa lapar.","Esoknya, sesudah Isa dan kedua belas pengikut-Nya meninggalkan Baitani, Isa merasa lapar.",
