Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Yohanes,11,57,Yohanes 11:57,وَكَانَ أَيْضًا رُؤَسَاءُ ٱلْكَهَنَةِ وَٱلْفَرِّيسِيُّونَ قَدْ أَصْدَرُوا أَمْرًا أَنَّهُ إِنْ عَرَفَ أَحَدٌ أَيْنَ هُوَ فَلْيَدُلَّ عَلَيْهِ، لِكَيْ يُمْسِكُوهُ.,"Adapun imam-imam kepala dan orang-orang Farisi telah mengeluarkan perintah bahwa jika seseorang tahu di mana Dia berada, orang itu harus melaporkannya supaya mereka dapat menangkap-Nya.","Sementara itu, imam-imam kepala dan orang-orang dari mazhab Farisi mengeluarkan fatwa agar setiap orang yang mengetahui di mana saja Isa berada, memberitahukannya kepada mereka. Dengan begitu mereka dapat menangkap-Nya.",
Yohanes,12,1,Yohanes 12:1,ثُمَّ قَبْلَ ٱلْفِصْحِ بِسِتَّةِ أَيَّامٍ أَتَى يَسُوعُ إِلَى بَيْتِ عَنْيَا، حَيْثُ كَانَ لِعَازَرُ ٱلْمَيْتُ ٱلَّذِي أَقَامَهُ مِنَ ٱلْأَمْوَاتِ.,"Enam hari sebelum Hari Raya Paskah, Yesus pergi ke Betania, tempat tinggal Lazarus, yang telah Dia bangkitkan dari kematian.","Enam hari sebelum Paskah, Isa datang ke Baitani, tempat tinggal Lazarus, yaitu orang yang dihidupkan kembali oleh Isa dari antara orang mati.",
Yohanes,12,2,Yohanes 12:2,فَصَنَعُوا لَهُ هُنَاكَ عَشَاءً. وَكَانَتْ مَرْثَا تَخْدِمُ، وَأَمَّا لِعَازَرُ فَكَانَ أَحَدَ ٱلْمُتَّكِئِينَ مَعَهُ.,"Di sana, mereka menyiapkan jamuan makan malam untuk Yesus; dan Marta sedang melayani, tetapi Lazarus adalah salah satu dari mereka yang duduk di meja bersama Yesus.","Kemudian, orang-orang yang ada di situ mengadakan perjamuan malam bagi Isa. Marta pun turut membantu mereka, sedangkan Lazarus adalah salah satu dari orang-orang yang duduk makan dengan Isa.",
Yohanes,12,3,Yohanes 12:3,فَأَخَذَتْ مَرْيَمُ مَنًا مِنْ طِيبِ نَارِدِينٍ خَالِصٍ كَثِيرِ ٱلثَّمَنِ، وَدَهَنَتْ قَدَمَيْ يَسُوعَ، وَمَسَحَتْ قَدَمَيْهِ بِشَعْرِهَا، فَٱمْتَلَأَ ٱلْبَيْتُ مِنْ رَائِحَةِ ٱلطِّيبِ.,"Kemudian, Maria mengambil setengah kati minyak narwastu murni yang sangat mahal, lalu meminyaki kaki Yesus dan mengeringkannya dengan rambutnya. Karena itu, rumah itu dipenuhi dengan bau harum minyak wangi tersebut.","Lalu, Maryam mengambil setengah liter minyak narwastu murni yang mahal harganya. Diminyakinya kaki Isa dan disekanya dengan rambutnya. Bau minyak pun semerbak di dalam rumah itu.",
Yohanes,12,4,Yohanes 12:4,فَقَالَ وَاحِدٌ مِنْ تَلَامِيذِهِ، وَهُوَ يَهُوذَا سِمْعَانُ ٱلْإِسْخَرْيُوطِيُّ، ٱلْمُزْمِعُ أَنْ يُسَلِّمَهُ:,"Namun, Yudas Iskariot, salah seorang murid-Nya, yang akan mengkhianati Dia, berkata,","Tetapi, Yudas Iskariot, salah seorang pengikut Isa yang kemudian mengkhianati-Nya, berkata,",
Yohanes,12,5,Yohanes 12:5,«لِمَاذَا لَمْ يُبَعْ هَذَا ٱلطِّيبُ بِثَلَاثَمِئَةِ دِينَارٍ وَيُعْطَ لِلْفُقَرَاءِ؟».,“Mengapa minyak wangi itu tidak dijual saja seharga tiga ratus dinar dan diberikan kepada orang-orang miskin?”,"“Mengapa minyak ini tidak dijual seharga tiga ratus dinar, lalu uangnya disedekahkan kepada fakir miskin?”",
Yohanes,12,6,Yohanes 12:6,قَالَ هَذَا لَيْسَ لِأَنَّهُ كَانَ يُبَالِي بِٱلْفُقَرَاءِ، بَلْ لِأَنَّهُ كَانَ سَارِقًا، وَكَانَ ٱلصُّنْدُوقُ عِنْدَهُ، وَكَانَ يَحْمِلُ مَا يُلْقَى فِيهِ.,"Dia mengatakan demikian bukan karena dia peduli kepada orang miskin, melainkan karena dia adalah seorang pencuri, dan karena dia membawa kotak uang , dia biasa mengambil uang yang dimasukkan ke dalam kotak itu.","Yudas berkata demikian bukan karena ia peduli terhadap fakir miskin, melainkan karena ia seorang pencuri. Ia adalah pemegang pundi-pundi uang dan sering mengambil uang yang ada di dalamnya.",
Yohanes,12,7,Yohanes 12:7,فَقَالَ يَسُوعُ: «ٱتْرُكُوهَا! إِنَّهَا لِيَوْمِ تَكْفِينِي قَدْ حَفِظَتْهُ،,"Lalu, Yesus menjawab, “Biarkanlah perempuan itu, dia melakukannya sebagai persiapan untuk penguburan-Ku.","Sabda Isa, “Biarkanlah perempuan ini, ia melakukannya untuk hari pemakaman-Ku.",
Yohanes,12,8,Yohanes 12:8,لِأَنَّ ٱلْفُقَرَاءَ مَعَكُمْ فِي كُلِّ حِينٍ، وَأَمَّا أَنَا فَلَسْتُ مَعَكُمْ فِي كُلِّ حِينٍ».,"Sebab, orang miskin selalu ada bersamamu , tetapi Aku tidak selalu ada bersamamu.”","Fakir miskin selalu ada di antara kamu, tetapi Aku tidak selalu ada di tengah-tengah kamu.”",
Yohanes,12,9,Yohanes 12:9,فَعَلِمَ جَمْعٌ كَثِيرٌ مِنَ ٱلْيَهُودِ أَنَّهُ هُنَاكَ، فَجَاءُوا لَيْسَ لِأَجْلِ يَسُوعَ فَقَطْ، بَلْ لِيَنْظُرُوا أَيْضًا لِعَازَرَ ٱلَّذِي أَقَامَهُ مِنَ ٱلْأَمْوَاتِ.,"Ketika sejumlah besar orang Yahudi mendengar bahwa Yesus ada di Betania, mereka pergi ke sana, bukan hanya karena Yesus, melainkan juga karena ingin melihat Lazarus yang telah Dia bangkitkan dari kematian.","Sejumlah besar orang Israil tahu bahwa Isa ada di Baitani. Oleh karena itu, mereka semua datang ke sana. Mereka datang bukan hanya karena Isa, melainkan karena mereka juga hendak melihat Lazarus, yaitu orang yang sudah dihidupkan Isa dari antara orang mati.",
Yohanes,12,10,Yohanes 12:10,فَتَشَاوَرَ رُؤَسَاءُ ٱلْكَهَنَةِ لِيَقْتُلُوا لِعَازَرَ أَيْضًا،,"Lalu, imam-imam kepala berencana untuk membunuh Lazarus juga.",Imam-imam kepala sepakat pula hendak membunuh Lazarus,
Yohanes,12,11,Yohanes 12:11,لِأَنَّ كَثِيرِينَ مِنَ ٱلْيَهُودِ كَانُوا بِسَبَبِهِ يَذْهَبُونَ وَيُؤْمِنُونَ بِيَسُوعَ.,"Karena Lazarus, banyak orang Yahudi meninggalkan mereka dan percaya kepada Yesus.","karena melalui Lazarus, banyak orang Israil undur dari mereka, lalu percaya kepada Isa.",
Yohanes,12,12,Yohanes 12:12,وَفِي ٱلْغَدِ سَمِعَ ٱلْجَمْعُ ٱلْكَثِيرُ ٱلَّذِي جَاءَ إِلَى ٱلْعِيدِ أَنَّ يَسُوعَ آتٍ إِلَى أُورُشَلِيمَ،,"Keesokan harinya, orang banyak yang menghadiri pesta itu, ketika mendengar bahwa Yesus akan datang ke Yerusalem,","Esoknya, sejumlah besar orang yang datang ke perayaan Paskah itu mendengar bahwa Isa sedang menuju Yerusalem.",
Yohanes,12,13,Yohanes 12:13,فَأَخَذُوا سُعُوفَ ٱلنَّخْلِ وَخَرَجُوا لِلِقَائِهِ، وَكَانُوا يَصْرُخُونَ: «أُوصَنَّا! مُبَارَكٌ ٱلْآتِي بِٱسْمِ ٱلرَّبِّ! مَلِكُ إِسْرَائِيلَ!».,"mereka mengambil daun-daun palem dan pergi ke luar untuk menyambut Dia dan mulai berseru-seru, “Hosana! Diberkatilah Dia yang datang dalam nama Tuhan, Raja Israel!” Mazmur 118:25-26","Mereka mengambil pelepah-pelepah daun palem, lalu pergi untuk menemui-Nya sambil berseru-seru, “Segala puji! Mubaraklah Dia yang datang dalam nama Tuhan, Raja Israil!”",
Yohanes,12,14,Yohanes 12:14,وَوَجَدَ يَسُوعُ جَحْشًا فَجَلَسَ عَلَيْهِ كَمَا هُوَ مَكْتُوبٌ:,"Setelah Yesus mendapatkan seekor keledai muda dan duduk di atasnya, seperti yang tertulis:","Isa mendapati seekor keledai muda, lalu duduk di atasnya. Hal itu sesuai dengan apa yang telah tertulis dalam Kitab Suci,",
Yohanes,12,15,Yohanes 12:15,«لَا تَخَافِي يَا ٱبْنَةَ صِهْيَوْنَ. هُوَذَا مَلِكُكِ يَأْتِي جَالِسًا عَلَى جَحْشٍ أَتَانٍ».,"“Jangan takut, hai Putri Sion ! Lihatlah! Rajamu datang, duduk di atas seekor keledai muda.” Zakharia 9:9","“Jangan takut, hai Putri Sion. Lihatlah, Rajamu datang dengan menunggang seekor keledai muda.”",
Yohanes,12,16,Yohanes 12:16,وَهَذِهِ ٱلْأُمُورُ لَمْ يَفْهَمْهَا تَلَامِيذُهُ أَوَّلًا، وَلَكِنْ لَمَّا تَمَجَّدَ يَسُوعُ، حِينَئِذٍ تَذَكَّرُوا أَنَّ هَذِهِ كَانَتْ مَكْتُوبَةً عَنْهُ، وَأَنَّهُمْ صَنَعُوا هَذِهِ لَهُ.,"Awalnya, murid-murid-Nya tidak mengerti semua hal itu, tetapi ketika Yesus dimuliakan , mereka kemudian mengerti bahwa semua itu telah ditulis tentang Dia, dan bahwa mereka telah melakukan semua itu untuk Dia.","Mulanya, para pengikut Isa tidak memahami semua itu. Tetapi, ketika Isa telah dimuliakan, barulah mereka teringat bahwa hal-hal mengenai Dia itu telah tertulis, demikian pula hal-hal yang telah mereka lakukan terhadap diri-Nya.",
Yohanes,12,17,Yohanes 12:17,وَكَانَ ٱلْجَمْعُ ٱلَّذِي مَعَهُ يَشْهَدُ أَنَّهُ دَعَا لِعَازَرَ مِنَ ٱلْقَبْرِ وَأَقَامَهُ مِنَ ٱلْأَمْوَاتِ.,"Jadi, orang-orang yang bersama Yesus saat Dia memanggil Lazarus keluar dari kubur dan membangkitkan dia dari kematian terus bersaksi.","Lalu, orang banyak yang menyertai Isa pada waktu Isa memanggil Lazarus keluar dari dalam makam dan menghidupkannya kembali dari antara orang mati, memberi kesaksian tentang peristiwa itu.",
Yohanes,12,18,Yohanes 12:18,لِهَذَا أَيْضًا لَاقَاهُ ٱلْجَمْعُ، لِأَنَّهُمْ سَمِعُوا أَنَّهُ كَانَ قَدْ صَنَعَ هَذِهِ ٱلْآيَةَ.,"Itulah sebabnya, banyak orang menyambut Yesus karena mereka mendengar bahwa Dialah yang telah melakukan mukjizat itu.","Itulah sebabnya, orang banyak itu pergi menyambut Dia karena mereka mendengar bahwa Isalah yang mengadakan tanda ajaib itu.",
Yohanes,12,19,Yohanes 12:19,فَقَالَ ٱلْفَرِّيسِيُّونَ بَعْضُهُمْ لِبَعْضٍ: «ٱنْظُرُوا! إِنَّكُمْ لَا تَنْفَعُونَ شَيْئًا! هُوَذَا ٱلْعَالَمُ قَدْ ذَهَبَ وَرَاءَهُ!».,"Lalu, orang-orang Farisi berkata satu sama lain, “Kamu lihat, apa yang kita rencanakan tidak berhasil. Lihatlah, seluruh dunia telah mengikut Dia!”","Lalu, kata orang-orang dari mazhab Farisi satu sama lain, “Lihatlah, tidak satu pun dari usahamu berhasil. Buktinya, seisi dunia mengikuti Dia.”",
Yohanes,12,20,Yohanes 12:20,وَكَانَ أُنَاسٌ يُونَانِيُّونَ مِنَ ٱلَّذِينَ صَعِدُوا لِيَسْجُدُوا فِي ٱلْعِيدِ.,"Pada saat itu, ada juga orang-orang Yunani di antara mereka yang pergi untuk beribadah pada perayaan itu.","Di antara orang-orang yang datang untuk melaksanakan ibadah pada perayaan itu, ada juga beberapa orang Yunani.",
Yohanes,12,21,Yohanes 12:21,فَتَقَدَّمَ هَؤُلَاءِ إِلَى فِيلُبُّسَ ٱلَّذِي مِنْ بَيْتِ صَيْدَا ٱلْجَلِيلِ، وَسَأَلُوهُ قَائِلِينَ: «يَا سَيِّدُ، نُرِيدُ أَنْ نَرَى يَسُوعَ».,"Mereka menemui Filipus, yang berasal dari Betsaida di Galilea, dan berkata kepadanya, “Tuan, kami ingin bertemu dengan Yesus.”","Orang-orang itu datang kepada Filipus yang berasal dari Baitsaida, kota yang terletak di wilayah Galilea. Lalu, kata mereka kepadanya, “Tuan, kami ingin melihat Isa.”",
Yohanes,12,22,Yohanes 12:22,فَأَتَى فِيلُبُّسُ وَقَالَ لِأَنْدَرَاوُسَ، ثُمَّ قَالَ أَنْدَرَاوُسُ وَفِيلُبُّسُ لِيَسُوعَ.,"Filipus pergi dan memberi tahu Andreas, lalu Andreas dan Filipus pergi dan memberi tahu Yesus.","Filipus memberitahukan hal itu kepada Andreas. Lalu, Andreas dan Filipus pergi memberitahukan hal itu kepada Isa.",
Yohanes,12,23,Yohanes 12:23,وَأَمَّا يَسُوعُ فَأَجَابَهُمَا قَائِلًا: «قَدْ أَتَتِ ٱلسَّاعَةُ لِيَتَمَجَّدَ ٱبْنُ ٱلْإِنْسَانِ.,"Yesus menjawab mereka, “Waktunya telah tiba bagi Anak Manusia untuk dimuliakan.","Sabda Isa kepada keduanya, “Sudah tiba waktunya Anak Manusia dimuliakan.",
Yohanes,12,24,Yohanes 12:24,اَلْحَقَّ ٱلْحَقَّ أَقُولُ لَكُمْ: إِنْ لَمْ تَقَعْ حَبَّةُ ٱلْحِنْطَةِ فِي ٱلْأَرْضِ وَتَمُتْ فَهِيَ تَبْقَى وَحْدَهَا. وَلَكِنْ إِنْ مَاتَتْ تَأْتِي بِثَمَرٍ كَثِيرٍ.,"Dengan sesungguhnya, Aku mengatakan kepadamu, kecuali biji gandum jatuh ke tanah dan mati, biji itu tetap satu saja; tetapi jika biji itu mati, ia menghasilkan banyak buah.","Sesungguhnya, Aku berkata kepadamu, jika sebutir gandum tidak jatuh ke tanah dan mati, maka biji itu akan tetap satu butir saja. Tetapi sebaliknya, jika biji itu mati, maka ia akan berbuah banyak.",
Yohanes,12,25,Yohanes 12:25,مَنْ يُحِبُّ نَفْسَهُ يُهْلِكُهَا، وَمَنْ يُبْغِضُ نَفْسَهُ فِي هَذَا ٱلْعَالَمِ يَحْفَظُهَا إِلَى حَيَاةٍ أَبَدِيَّةٍ.,"Orang yang mencintai nyawanya akan kehilangan nyawanya, tetapi orang yang tidak mencintai nyawanya di dunia ini, akan memeliharanya untuk hidup kekal.",Orang yang sayang terhadap nyawanya akan kehilangan nyawanya. Sedangkan orang yang membenci nyawanya di dunia ini akan memeliharanya untuk hidup yang kekal.,
Yohanes,12,26,Yohanes 12:26,إِنْ كَانَ أَحَدٌ يَخْدِمُنِي فَلْيَتْبَعْنِي، وَحَيْثُ أَكُونُ أَنَا هُنَاكَ أَيْضًا يَكُونُ خَادِمِي. وَإِنْ كَانَ أَحَدٌ يَخْدِمُنِي يُكْرِمُهُ ٱلْآبُ.,"Jika seseorang melayani Aku, dia harus mengikuti Aku; di mana Aku berada, di situ pula pelayan-Ku berada; jika seseorang melayani Aku, Bapa akan menghormati dia.”","Siapa mengabdi kepada-Ku, ia harus mengikut Aku, dan di mana Aku berada, di situ jugalah abdi-Ku berada. Siapa mengabdi kepada-Ku, ia akan dihormati oleh Sang Bapa.",
Yohanes,12,27,Yohanes 12:27,اَلْآنَ نَفْسِي قَدِ ٱضْطَرَبَتْ. وَمَاذَا أَقُولُ: أَيُّهَا ٱلْآبُ نَجِّنِي مِنْ هَذِهِ ٱلسَّاعَةِ؟ وَلَكِنْ لِأَجْلِ هَذَا أَتَيْتُ إِلَى هَذِهِ ٱلسَّاعَةِ.,"“Sekarang, jiwa-Ku gelisah. Apa yang akan Kukatakan? ‘Bapa, selamatkanlah Aku dari saat ini?’ Akan tetapi, untuk tujuan inilah Aku datang saat ini.","Sekarang hati-Ku galau. Apa yang akan Kukatakan? Ya Bapa, selamatkanlah Aku dari saat yang sukar ini? Justru untuk maksud itulah Aku sampai pada saat ini.",
Yohanes,12,28,Yohanes 12:28,أَيُّهَا ٱلْآبُ، مَجِّدِ ٱسْمَكَ!». فَجَاءَ صَوْتٌ مِنَ ٱلسَّمَاءِ: «مَجَّدْتُ، وَأُمَجِّدُ أَيْضًا!».,"Bapa, muliakanlah nama-Mu!” Lalu, terdengarlah suara dari surga, “Aku telah memuliakan nama-Ku dan Aku akan memuliakannya lagi.”","Ya Bapa, muliakanlah nama-Mu!” Lalu, terdengarlah suara dari surga yang mengatakan, “Sudah Kumuliakan dan akan Kumuliakan lagi!”",
Yohanes,12,29,Yohanes 12:29,فَٱلْجَمْعُ ٱلَّذِي كَانَ وَاقِفًا وَسَمِعَ، قَالَ: «قَدْ حَدَثَ رَعْدٌ!». وَآخَرُونَ قَالُوا: «قَدْ كَلَّمَهُ مَلَاكٌ!».,"Orang banyak yang berdiri di situ dan mendengarnya mengatakan bahwa itu suara guntur, tetapi yang lain berkata, “Seorang malaikat telah berbicara kepada-Nya!”","Kemudian, orang banyak yang berdiri di situ dan mendengar suara itu berkata, “Itu bunyi guruh.” Sedangkan yang lain lagi berkata, “Malaikat berbicara kepada-Nya.”",
Yohanes,12,30,Yohanes 12:30,أَجَابَ يَسُوعُ وقَالَ: «لَيْسَ مِنْ أَجْلِي صَارَ هَذَا ٱلصَّوْتُ، بَلْ مِنْ أَجْلِكُمْ.,"Yesus menjawab dan berkata, “Suara itu terdengar bukan untuk kepentingan-Ku, melainkan untuk kepentinganmu.","Sabda Isa kepada mereka, “Suara itu terdengar bukan demi kepentingan-Ku, melainkan demi kepentinganmu.",
Yohanes,12,31,Yohanes 12:31,اَلْآنَ دَيْنُونَةُ هَذَا ٱلْعَالَمِ. اَلْآنَ يُطْرَحُ رَئِيسُ هَذَا ٱلْعَالَمِ خَارِجًا.,"Sekaranglah penghakiman bagi dunia ini, sekaranglah penguasa dunia akan diusir.","Sekaranglah dunia ini akan dihakimi, dan sekarang pula penguasa dunia ini akan dibuang ke luar.",
Yohanes,12,32,Yohanes 12:32,وَأَنَا إِنِ ٱرْتَفَعْتُ عَنِ ٱلْأَرْضِ أَجْذِبُ إِلَيَّ ٱلْجَمِيعَ».,"Dan, jika Aku ditinggikan dari dunia ini, Aku akan menarik semua orang kepada-Ku.”","Sedangkan Aku, apabila Aku ditinggikan dari atas bumi ini, Aku akan menarik semua orang datang kepada-Ku.”",
Yohanes,12,33,Yohanes 12:33,قَالَ هَذَا مُشِيرًا إِلَى أَيَّةِ مِيتَةٍ كَانَ مُزْمِعًا أَنْ يَمُوتَ.,Yesus mengatakan hal ini untuk menunjukkan dengan kematian seperti apa Dia akan mati.,Dengan sabda-Nya yang demikian itu Ia menggambarkan bagaimana cara Ia wafat.,
Yohanes,12,34,Yohanes 12:34,فَأَجَابَهُ ٱلْجَمْعُ: «نَحْنُ سَمِعْنَا مِنَ ٱلنَّامُوسِ أَنَّ ٱلْمَسِيحَ يَبْقَى إِلَى ٱلْأَبَدِ، فَكَيْفَ تَقُولُ أَنْتَ إِنَّهُ يَنْبَغِي أَنْ يَرْتَفِعَ ٱبْنُ ٱلْإِنْسَانِ؟ مَنْ هُوَ هَذَا ٱبْنُ ٱلْإِنْسَانِ؟».,"Orang banyak itu menjawab Dia, “Kami telah mendengar dari Hukum Taurat bahwa Kristus akan tetap tinggal selama-lamanya; bagaimana mungkin Engkau berkata, ‘Anak Manusia itu harus ditinggikan?’ Siapakah Anak Manusia itu?”","Lalu, jawab orang banyak itu kepada Isa, “Dari hukum Taurat, kami sudah mendengar bahwa Al-Masih itu kekal sampai selama-lamanya. Jadi, bagaimana mungkin Engkau berkata bahwa Anak Manusia harus ditinggikan? Siapakah Anak Manusia itu?”",
Yohanes,12,35,Yohanes 12:35,فَقَالَ لَهُمْ يَسُوعُ: «ٱلنُّورُ مَعَكُمْ زَمَانًا قَلِيلًا بَعْدُ، فَسِيرُوا مَا دَامَ لَكُمُ ٱلنُّورُ لِئَلَّا يُدْرِكَكُمُ ٱلظَّلَامُ. وَٱلَّذِي يَسِيرُ فِي ٱلظَّلَامِ لَا يَعْلَمُ إِلَى أَيْنَ يَذْهَبُ.,"Yesus menjawab mereka, “Tinggal sebentar lagi Terang itu ada bersamamu. Berjalanlah selagi Terang itu masih ada supaya kegelapan tidak akan menguasaimu; sebab orang yang berjalan dalam kegelapan tidak tahu ke mana dia pergi.","Sabda Isa kepada mereka, “Tinggal beberapa waktu lagi terang ada di antara kamu. Berjalanlah selagi terang itu ada padamu, jangan sampai kamu dikuasai kegelapan. Orang yang berjalan dalam kegelapan tidak tahu ke mana ia pergi.",
Yohanes,12,36,Yohanes 12:36,مَا دَامَ لَكُمُ ٱلنُّورُ آمِنُوا بِٱلنُّورِ لِتَصِيرُوا أَبْنَاءَ ٱلنُّورِ». تَكَلَّمَ يَسُوعُ بِهَذَا ثُمَّ مَضَى وَٱخْتَفَى عَنْهُمْ.,"Saat kamu memiliki Terang itu, percayalah kepada Terang itu supaya kamu menjadi anak-anak Terang.” Setelah mengatakan demikian, Yesus pergi dan menyembunyikan diri dari mereka.","Selagi terang itu ada padamu, percayalah pada terang itu supaya kamu menjadi anak-anak terang.” Setelah Isa bersabda demikian, pergilah Ia untuk menyembunyikan diri dari mereka.",
Yohanes,12,37,Yohanes 12:37,وَمَعَ أَنَّهُ كَانَ قَدْ صَنَعَ أَمَامَهُمْ آيَاتٍ هَذَا عَدَدُهَا، لَمْ يُؤْمِنُوا بِهِ،,"Meskipun Yesus telah melakukan banyak tanda ajaib di depan mereka, mereka tetap tidak percaya kepada-Nya","Sekalipun begitu banyak tanda ajaib yang telah diadakan Isa di hadapan mereka, tetap saja mereka tidak percaya kepada-Nya.",
Yohanes,12,38,Yohanes 12:38,لِيَتِمَّ قَوْلُ إِشَعْيَاءَ ٱلنَّبِيِّ ٱلَّذي قَالَهُ: «يَارَبُّ، مَنْ صَدَّقَ خَبَرَنَا؟ وَلِمَنِ ٱسْتُعْلِنَتْ ذِرَاعُ ٱلرَّبِّ؟».,"supaya genaplah perkataan yang disampaikan oleh Nabi Yesaya, “Tuhan, siapakah yang percaya kepada pemberitaan kami? Dan, kepada siapakah tangan Tuhan telah dinyatakan?” Yesaya 53:1","Dengan demikian, genaplah firman yang telah disampaikan Allah melalui Nabi Yesaya, “Ya Tuhan, siapakah yang percaya pada pemberitaan kami? Kepada siapa tangan Tuhan dinyatakan?”",
Yohanes,12,39,Yohanes 12:39,لِهَذَا لَمْ يَقْدِرُوا أَنْ يُؤْمِنُوا. لِأَنَّ إِشَعْيَاءَ قَالَ أَيْضًا:,"Itulah sebabnya, mereka tidak dapat percaya karena Yesaya juga berkata,","Itulah sebabnya, mereka tidak dapat percaya karena Yesaya pun telah menubuatkan,",
Yohanes,12,40,Yohanes 12:40,«قَدْ أَعْمَى عُيُونَهُمْ، وَأَغْلَظَ قُلُوبَهُمْ، لِئَلَّا يُبْصِرُوا بِعُيُونِهِمْ، وَيَشْعُرُوا بِقُلُوبِهِمْ، وَيَرْجِعُوا فَأَشْفِيَهُمْ».,"“Dia telah membutakan mata mereka dan mengeraskan hati mereka, supaya mereka jangan melihat dengan mata mereka dan memahami dengan hati mereka, lalu berbalik sehingga Aku menyembuhkan mereka.” Yesaya 6:10","“Ia telah membuat mata mereka buta dan hati mereka keras supaya jangan mereka melihat dengan mata mereka, dan mengerti di dalam hati mereka, lalu bertobat sehingga Aku menyembuhkan mereka.”",
Yohanes,12,41,Yohanes 12:41,قَالَ إِشَعْيَاءُ هَذَا حِينَ رَأَى مَجْدَهُ وَتَكَلَّمَ عَنْهُ.,Yesaya mengatakan semua ini karena dia telah melihat kemuliaan Yesus dan dia berbicara mengenai Dia.,Yesaya bernubuat begitu sebab ia telah melihat kemuliaan-Nya dan ia berbicara mengenai Dia.,
Yohanes,12,42,Yohanes 12:42,وَلَكِنْ مَعَ ذَلِكَ آمَنَ بِهِ كَثِيرُونَ مِنَ ٱلرُّؤَسَاءِ أَيْضًا، غَيْرَ أَنَّهُمْ لِسَبَبِ ٱلْفَرِّيسِيِّينَ لَمْ يَعْتَرِفُوا بِهِ، لِئَلَّا يَصِيرُوا خَارِجَ ٱلْمَجْمَعِ،,"Meski demikian, banyak juga para pemimpin yang percaya kepada Yesus. Namun, karena takut kepada orang-orang Farisi, mereka tidak mengatakannya terus terang karena takut akan dikucilkan dari sinagoge.","Di antara para pemimpin banyak juga yang menjadi percaya kepada Isa. Tetapi, oleh karena orang-orang dari mazhab Farisi itu, mereka tidak mengakuinya dengan terus terang supaya mereka tidak dikucilkan dari rumah ibadah.",
Yohanes,12,43,Yohanes 12:43,لِأَنَّهُمْ أَحَبُّوا مَجْدَ ٱلنَّاسِ أَكْثَرَ مِنْ مَجْدِ ٱللهِ.,"Sebab, mereka lebih suka menerima kemuliaan dari manusia daripada kemuliaan dari Allah.",Mereka lebih menyukai pujian dari manusia daripada pujian dari Allah.,
Yohanes,12,44,Yohanes 12:44,فَنَادَى يَسُوعُ وَقَالَ: «ٱلَّذِي يُؤْمِنُ بِي، لَيْسَ يُؤْمِنُ بِي بَلْ بِالَّذِي أَرْسَلَنِي.,"Kemudian, Yesus berseru, kata-Nya, “Setiap orang yang percaya kepada-Ku, tidak percaya kepada-Ku, melainkan kepada Dia yang mengutus Aku.","Kemudian, berserulah Isa, sabda-Nya, “Orang yang percaya kepada-Ku berarti bukan percaya kepada-Ku, melainkan kepada Dia, yang mengutus Aku.",
Yohanes,12,45,Yohanes 12:45,وَٱلَّذِي يَرَانِي يَرَى ٱلَّذِي أَرْسَلَنِي.,"Dan, setiap orang yang telah melihat Aku, telah melihat Dia yang mengutus Aku.","Orang yang melihat Aku berarti melihat Dia, yang mengutus Aku.",
Yohanes,12,46,Yohanes 12:46,أَنَا قَدْ جِئْتُ نُورًا إِلَى ٱلْعَالَمِ، حَتَّى كُلُّ مَنْ يُؤْمِنُ بِي لَا يَمْكُثُ فِي ٱلظُّلْمَةِ.,Aku telah datang sebagai Terang ke dunia ini supaya setiap orang yang percaya kepada-Ku tidak tinggal dalam kegelapan.,Aku datang ke dunia untuk menjadi terang supaya setiap orang yang percaya kepada-Ku tidak tetap tinggal di dalam kegelapan.,
Yohanes,12,47,Yohanes 12:47,وَإِنْ سَمِعَ أَحَدٌ كَلَامِي وَلَمْ يُؤْمِنْ فَأَنَا لَا أَدِينُهُ، لِأَنِّي لَمْ آتِ لِأَدِينَ ٱلْعَالَمَ بَلْ لِأُخَلِّصَ ٱلْعَالَمَ.,"Jika seseorang mendengarkan perkataan-Ku, tetapi dia tidak menurutinya, Aku tidak menghakimi dia; sebab Aku datang bukan untuk menghakimi dunia, melainkan untuk menyelamatkan dunia.","Jika seseorang mendengar perkataan-Ku, tetapi tidak melakukannya, maka bukan Aku yang akan menghakimi orang itu karena Aku datang bukan untuk menghakimi isi dunia ini, melainkan untuk menyelamatkannya.",
Yohanes,12,48,Yohanes 12:48,مَنْ رَذَلَنِي وَلَمْ يَقْبَلْ كَلَامِي فَلَهُ مَنْ يَدِينُهُ. اَلْكَلَامُ ٱلَّذِي تَكَلَّمْتُ بِهِ هُوَ يَدِينُهُ فِي ٱلْيَوْمِ ٱلْأَخِيرِ،,"Siapa yang menolak Aku dan tidak menerima perkataan-Ku, maka firman yang Aku katakan akan menghakimi dia pada akhir zaman.",Orang yang menolak Aku dan tidak menerima perkataan-Ku sudah ada hakimnya. Perkataan yang telah Kusampaikan itulah yang akan menghakiminya pada hari kiamat.,
