Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Lukas,14,4,Lukas 14:4,فَسَكَتُوا. فَأَمْسَكَهُ وَأَبْرَأَهُ وَأَطْلَقَهُ.,"Akan tetapi, mereka tidak menjawab-Nya. Kemudian, Yesus pun memegang orang sakit itu dan menyembuhkannya, lalu menyuruh orang itu pergi.","Tetapi, mereka diam saja. Isa memegang tangan orang itu, menyembuhkan dia, kemudian menyuruhnya pergi.",
Lukas,14,5,Lukas 14:5,ثُمَّ أجَابَهم وَقَالَ: «مَنْ مِنْكُمْ يَسْقُطُ حِمَارُهُ أَوْ ثَوْرُهُ فِي بِئْرٍ وَلَا يَنْشُلُهُ حَالًا فِي يَوْمِ ٱلسَّبْتِ؟».,"Yesus berkata kepada mereka, “Siapakah dari antara kalian yang jika anaknya atau sapi jantannya jatuh ke dalam sumur pada hari Sabat, tidak segera menariknya ke luar?”","Sabda Isa lagi kepada mereka, “Seandainya keledai atau lembumu jatuh ke dalam sumur pada hari Sabat, apakah ada di antaramu yang tidak segera menariknya keluar?”",
Lukas,14,6,Lukas 14:6,فَلَمْ يَقْدِرُوا أَنْ يُجِيبُوهُ عَنْ ذَلِكَ.,"Maka, mereka pun tidak dapat membantah perkataan-Nya.",Mereka tidak dapat menjawab hal itu.,
Lukas,14,7,Lukas 14:7,وَقَالَ لِلْمَدْعُوِّينَ مَثَلًا، وَهُوَ يُلَاحِظُ كَيْفَ ٱخْتَارُوا ٱلْمُتَّكَآتِ ٱلْأُولَى قَائِلًا لَهُمْ:,"Kemudian, Yesus menceritakan sebuah perumpamaan kepada tamu-tamu undangan ketika Dia melihat bagaimana mereka memilih tempat-tempat duduk yang terhormat di sekitar meja makan, kata-Nya kepada mereka,","Isa melihat bagaimana orang-orang yang diundang ke perjamuan memilih tempat-tempat terhormat. Oleh karena itu, bersabdalah Ia kepada mereka,",
Lukas,14,8,Lukas 14:8,«مَتَى دُعِيتَ مِنْ أَحَدٍ إِلَى عُرْسٍ فَلَا تَتَّكِئْ فِي ٱلْمُتَّكَإِ ٱلْأَوَّلِ، لَعَلَّ أَكْرَمَ مِنْكَ يَكُونُ قَدْ دُعِيَ مِنْهُ.,"“Jika kamu diundang oleh seseorang ke sebuah pesta pernikahan , janganlah kamu duduk di tempat kehormatan karena tuan rumah itu mungkin sudah mengundang orang yang lebih terkemuka darimu.","“Apabila seseorang mengundang engkau ke pesta pernikahan, jangan duduk di tempat terhormat sebab mungkin orang itu sudah mengundang tamu lain yang lebih terhormat daripadamu,",
Lukas,14,9,Lukas 14:9,فَيَأْتِيَ ٱلَّذِي دَعَاكَ وَإِيَّاهُ وَيَقُولَ لَكَ: أَعْطِ مَكَانًا لِهَذَا. فَحِينَئِذٍ تَبْتَدِئُ بِخَجَلٍ تَأْخُذُ ٱلْمَوْضِعَ ٱلْأَخِيرَ.,"Lalu, tuan rumah itu akan mendatangimu dan berkata, ‘Berikanlah tempatmu kepada orang ini!’ Dan, kamu pun harus pindah ke tempat yang paling rendah dengan merasa malu.","lalu orang yang mengundang engkau datang bersama tamu itu dan berkata kepadamu, ‘Berilah tempat ini kepada orang ini.’ Akibatnya dengan rasa malu engkau harus pindah ke tempat yang paling rendah.",
Lukas,14,10,Lukas 14:10,بَلْ مَتَى دُعِيتَ فَٱذْهَبْ وَٱتَّكِئْ فِي ٱلْمَوْضِعِ ٱلْأَخِيرِ، حَتَّى إِذَا جَاءَ ٱلَّذِي دَعَاكَ يَقُولُ لَكَ: يَا صَدِيقُ، ٱرْتَفِعْ إِلَى فَوْقُ. حِينَئِذٍ يَكُونُ لَكَ مَجْدٌ أَمَامَ ٱلْمُتَّكِئِينَ مَعَكَ.,"Namun, apabila kamu diundang, duduklah di tempat yang paling belakang supaya ketika yang mengundang engkau datang, ia akan berkata kepadamu, ‘Sahabat, pindahlah ke tempat yang lebih terhormat.’ Dengan demikian, kamu akan mendapat penghormatan di hadapan orang-orang yang duduk makan bersama denganmu.","Sebaliknya, apabila seseorang mengundangmu, duduklah di tempat yang paling rendah. Mungkin orang yang mengundangmu itu akan datang kepadamu dan berkata, ‘Kawan, silakan duduk di sana, di depan.’ Dengan demikian, engkau akan dihormati di hadapan semua tamu yang ada di situ.",
Lukas,14,11,Lukas 14:11,لِأَنَّ كُلَّ مَنْ يَرْفَعُ نَفْسَهُ يَتَّضِعُ وَمَنْ يَضَعُ نَفْسَهُ يَرْتَفِعُ».,"Sebab, semua orang yang meninggikan dirinya akan direndahkan, tetapi ia yang merendahkan dirinya akan ditinggikan.”",Sebab orang yang meninggikan dirinya akan direndahkan dan orang yang merendahkan dirinya akan ditinggikan.”,
Lukas,14,12,Lukas 14:12,وَقَالَ أَيْضًا لِلَّذِي دَعَاهُ: «إِذَا صَنَعْتَ غَدَاءً أَوْ عَشَاءً فَلَا تَدْعُ أَصْدِقَاءَكَ وَلَا إِخْوَتَكَ وَلَا أَقْرِبَاءَكَ وَلَا ٱلْجِيرَانَ ٱلْأَغْنِيَاءَ، لِئَلَّا يَدْعُوكَ هُمْ أَيْضًا، فَتَكُونَ لَكَ مُكَافَاةٌ.,"Lalu, Yesus berkata kepada orang yang mengundang-Nya itu, “Bila kamu mengadakan jamuan makan siang atau makan malam, jangan mengundang teman-teman, saudara-saudara, kaum keluarga, atau tetanggamu yang kaya karena mereka akan membalasmu dengan mengundangmu untuk makan bersama mereka.","Lalu, Isa bersabda kepada orang yang mengundang-Nya, “Apabila engkau mengadakan pesta, entah itu siang hari atau malam hari, jangan undang sahabat-sahabatmu, saudara-saudaramu, kaum keluargamu, atau orang sekampungmu yang kaya-kaya sebab mereka akan balik mengundangmu dan dengan demikian engkau sudah menerima balasannya.",
Lukas,14,13,Lukas 14:13,بَلْ إِذَا صَنَعْتَ ضِيَافَةً فَٱدْعُ: ٱلْمَسَاكِينَ، ٱلْجُدْعَ، ٱلْعُرْجَ، ٱلْعُمْيَ،,"Akan tetapi, jika kamu mengadakan pesta, undanglah orang-orang miskin, orang-orang cacat, orang-orang lumpuh, dan orang-orang buta.","Sebaliknya, apabila engkau mengadakan pesta, undanglah orang-orang yang miskin, cacat, lumpuh, dan buta.",
Lukas,14,14,Lukas 14:14,فَيَكُونَ لَكَ ٱلطُّوبَى إِذْ لَيْسَ لَهُمْ حَتَّى يُكَافُوكَ، لِأَنَّكَ تُكَافَى فِي قِيَامَةِ ٱلْأَبْرَارِ».,"Dan, kamu akan diberkati karena orang-orang ini tidak dapat membalasmu kembali; kamu akan mendapat balasannya pada waktu kebangkitan orang-orang benar.”",Engkau akan berbahagia sebab mereka tidak mempunyai apa-apa untuk membalas undanganmu. Engkau akan memperoleh balasannya pada waktu orang-orang benar dihidupkan kembali.”,
Lukas,14,15,Lukas 14:15,فَلَمَّا سَمِعَ ذَلِكَ وَاحِدٌ مِنَ ٱلْمُتَّكِئِينَ قَالَ لَهُ: «طُوبَى لِمَنْ يَأْكُلُ خُبْزًا فِي مَلَكُوتِ ٱللهِ».,"Ketika salah seorang yang makan bersama-Nya mendengar perkataan-perkataan ini, orang itu berkata kepada-Nya, “Diberkatilah orang yang akan makan roti di dalam Kerajaan Allah.”","Ketika salah seorang tamu yang duduk makan di situ mendengar Isa bersabda begitu, berkatalah ia, “Berbahagialah orang yang kelak akan dijamu dalam Kerajaan Allah.”",
Lukas,14,16,Lukas 14:16,فَقَالَ لَهُ: «إِنْسَانٌ صَنَعَ عَشَاءً عَظِيمًا وَدَعَا كَثِيرِينَ،,"Akan tetapi, kata Yesus kepada orang itu, “Ada seseorang yang mengadakan jamuan makan malam yang besar dan ia mengundang banyak orang,","Sabda Isa kepada orang itu, “Ada seorang yang mengadakan pesta besar dan mengundang banyak orang.",
Lukas,14,17,Lukas 14:17,وَأَرْسَلَ عَبْدَهُ فِي سَاعَةِ ٱلْعَشَاءِ لِيَقُولَ لِلْمَدْعُوِّينَ: تَعَالَوْا لِأَنَّ كُلَّ شَيْءٍ قَدْ أُعِدَّ.,"dan ketika waktu makan malam sudah tiba, orang itu menyuruh hambanya untuk berkata kepada para tamu yang sudah diundang itu, ‘Datanglah, karena semuanya sudah siap.’","Ketika pesta akan dimulai, ia menyuruh hambanya pergi kepada para undangan untuk berkata, ‘Silakan datang! Semuanya sudah siap.’",
Lukas,14,18,Lukas 14:18,فَٱبْتَدَأَ ٱلْجَمِيعُ بِرَأْيٍ وَاحِدٍ يَسْتَعْفُونَ. قَالَ لَهُ ٱلْأَوَّلُ: إِنِّي ٱشْتَرَيْتُ حَقْلًا، وَأَنَا مُضْطَرٌّ أَنْ أَخْرُجَ وَأَنْظُرَهُ. أَسْأَلُكَ أَنْ تُعْفِيَنِي.,"Namun, semua tamu undangan itu mulai membuat alasan-alasan. Orang pertama berkata, ‘Aku baru membeli sebuah ladang dan aku harus pergi melihatnya. Terimalah permintaan maafku.’","Tetapi, mereka semua sama-sama meminta maaf. Yang seorang berkata, ‘Aku baru membeli ladang dan aku harus pergi memeriksanya. Aku minta maaf.’",
Lukas,14,19,Lukas 14:19,وَقَالَ آخَرُ: إِنِّي ٱشْتَرَيْتُ خَمْسَةَ أَزْوَاجِ بَقَرٍ، وَأَنَا مَاضٍ لِأَمْتَحِنَهَا. أَسْأَلُكَ أَنْ تُعْفِيَنِي.,"Yang lain berkata, ‘Aku baru membeli lima pasang sapi dan aku harus pergi untuk memeriksa sapi-sapi itu. Terimalah permintaan maafku.’","Sedangkan yang lain berkata, ‘Aku sudah membeli lima pasang lembu. Aku perlu pergi untuk mencobanya. Aku minta maaf.’",
Lukas,14,20,Lukas 14:20,وَقَالَ آخَرُ: إِنِّي تَزَوَّجْتُ بِٱمْرَأَةٍ، فَلِذَلِكَ لَا أَقْدِرُ أَنْ أَجِيءَ.,"Sementara yang lain lagi berkata, ‘Aku baru saja menikah. Karena itu, aku tidak bisa datang.’","Yang lain lagi berkata, ‘Aku baru menikah, jadi aku tidak dapat datang.’",
Lukas,14,21,Lukas 14:21,فَأَتَى ذَلِكَ ٱلْعَبْدُ وَأَخْبَرَ سَيِّدَهُ بِذَلِكَ. حِينَئِذٍ غَضِبَ رَبُّ ٱلْبَيْتِ، وَقَالَ لِعَبْدِهِ: ٱخْرُجْ عَاجِلًا إِلَى شَوَارِعِ ٱلْمَدِينَةِ وَأَزِقَّتِهَا، وَأَدْخِلْ إِلَى هُنَا ٱلْمَسَاكِينَ وَٱلْجُدْعَ وَٱلْعُرْجَ وَٱلْعُمْيَ.,"Lalu, pelayan itu pun kembali dan melaporkan semuanya kepada tuannya. Maka, majikannya itu menjadi marah, lalu berkata kepada pelayannya, ‘Cepatlah! Pergi ke jalan-jalan dan setiap gang di kota ini. Bawalah kepadaku orang-orang miskin, orang-orang lumpuh, orang-orang pincang, dan orang-orang buta.’","Hamba itu kembali dan memberitahukan hal itu kepada tuannya. Tuan itu marah sekali, lalu berkata kepada hambanya, ‘Cepat, pergilah ke jalan-jalan dan lorong-lorong di kota. Ajaklah kemari orang-orang miskin, cacat, buta, dan lumpuh.’",
Lukas,14,22,Lukas 14:22,فَقَالَ ٱلْعَبْدُ: يَا سَيِّدُ، قَدْ صَارَ كَمَا أَمَرْتَ، وَيُوجَدُ أَيْضًا مَكَانٌ.,"Kemudian, pelayan itu berkata kepadanya, ‘Tuan, aku sudah melakukan apa yang engkau perintahkan, tetapi masih ada tempat kosong.’","Hamba itu menjawab, ‘Perintah Tuan sudah dilaksanakan, tetapi masih ada tempat yang kosong, Tuan.’",
Lukas,14,23,Lukas 14:23,فَقَالَ ٱلسَّيِّدُ لِلْعَبْدِ: ٱخْرُجْ إِلَى ٱلطُّرُقِ وَٱلسِّيَاجَاتِ وَأَلْزِمْهُمْ بِٱلدُّخُولِ حَتَّى يَمْتَلِئَ بَيْتِي،,"Tuan itu berkata kepada pelayannya, ‘Pergilah ke jalan-jalan raya dan setiap gang. Ajaklah orang-orang di sana untuk datang kemari supaya rumahku menjadi penuh.","Maka, tuan itu berkata kepada hambanya, ‘Pergilah sekarang ke jalan-jalan raya dan kampung-kampung. Ajaklah orang-orang di situ untuk datang supaya rumahku terisi penuh.’",
Lukas,14,24,Lukas 14:24,لِأَنِّي أَقُولُ لَكُمْ: إِنَّهُ لَيْسَ وَاحِدٌ مِنْ أُولَئِكَ ٱلرِّجَالِ ٱلْمَدْعُوِّينَ يَذُوقُ عَشَائِي».,"Aku berkata kepadamu, tidak seorang pun dari mereka yang aku undang sebelumnya itu akan menikmati makanan sajianku.’”","Lalu, tuan itu berkata lagi, ‘Aku berkata kepadamu, tak seorang pun dari antara orang-orang yang pertama diundang itu boleh menikmati perjamuanku ini.’”",
Lukas,14,25,Lukas 14:25,وَكَانَ جُمُوعٌ كَثِيرَةٌ سَائِرِينَ مَعَهُ، فَٱلْتَفَتَ وَقَالَ لَهُمْ:,"Banyak orang berjalan bersama-sama dengan Yesus. Kemudian, Dia menoleh kepada mereka dan berkata,","Banyak orang sedang turut berjalan bersama Isa. Kemudian, Isa menoleh dan bersabda kepada mereka,",
Lukas,14,26,Lukas 14:26,«إِنْ كَانَ أَحَدٌ يَأْتِي إِلَيَّ وَلَا يُبْغِضُ أَبَاهُ وَأُمَّهُ وَٱمْرَأَتَهُ وَأَوْلَادَهُ وَإِخْوَتَهُ وَأَخَوَاتِهِ، حَتَّى نَفْسَهُ أَيْضًا، فَلَا يَقْدِرُ أَنْ يَكُونَ لِي تِلْمِيذًا.,"“Jika seseorang datang kepada-Ku, tetapi tidak membenci ayah dan ibunya, istri dan anak-anaknya, saudara laki-laki dan saudara perempuannya, bahkan hidupnya sendiri, ia tidak bisa menjadi murid-Ku.","“Siapa datang kepada-Ku, tetapi tidak membenci ayahnya, ibunya, istrinya, anak-anaknya, saudara-saudaranya laki-laki, saudara-saudaranya perempuan, bahkan dirinya sendiri, ia tidak dapat menjadi pengikut-Ku.",
Lukas,14,27,Lukas 14:27,وَمَنْ لَا يَحْمِلُ صَلِيبَهُ وَيَأْتِي وَرَائِي فَلَا يَقْدِرُ أَنْ يَكُونَ لِي تِلْمِيذًا.,"Siapa pun yang tidak memikul salibnya dan mengikuti Aku, ia tidak bisa menjadi murid-Ku.","Siapa tidak memikul salibnya sendiri dan mengikut Aku, ia tidak dapat menjadi pengikut-Ku.",
Lukas,14,28,Lukas 14:28,وَمَنْ مِنْكُمْ وَهُوَ يُرِيدُ أَنْ يَبْنِيَ بُرْجًا لَا يَجْلِسُ أَوَّلًا وَيَحْسِبُ ٱلنَّفَقَةَ، هَلْ عِنْدَهُ مَا يَلْزَمُ لِكَمَالِهِ؟,"Siapakah di antara kamu yang ingin mendirikan sebuah menara, tetapi tidak duduk terlebih dahulu dan menghitung biaya untuk mengetahui apakah ia memiliki cukup uang untuk menyelesaikannya?","Jika seorang di antaramu hendak membangun sebuah menara, masakan ia tidak duduk dahulu menghitung anggarannya untuk mengetahui apakah uangnya cukup untuk menyelesaikannya?",
Lukas,14,29,Lukas 14:29,لِئَلَّا يَضَعَ ٱلْأَسَاسَ وَلَا يَقْدِرَ أَنْ يُكَمِّلَ، فَيَبْتَدِئَ جَمِيعُ ٱلنَّاظِرِينَ يَهْزَأُونَ بِهِ،,"Jika tidak demikian, ketika ia meletakkan fondasi dan tidak sanggup menyelesaikannya, semua orang yang melihatnya akan menertawakan dia.","Jika demikian halnya, maka mungkin ia dapat mulai membangun dasarnya, tetapi kemudian tidak dapat menyelesaikan pekerjaannya sehingga semua orang yang melihat hal itu akan mengejeknya.",
Lukas,14,30,Lukas 14:30,قَائِلِينَ: هَذَا ٱلْإِنْسَانُ ٱبْتَدَأَ يَبْنِي وَلَمْ يَقْدِرْ أَنْ يُكَمِّلَ.,"Orang-orang itu akan berkata, ‘Orang ini mulai membangun, tetapi ia tidak sanggup menyelesaikannya.’","Mereka akan berkata, ‘Orang ini membangun, tetapi tidak mampu menyelesaikannya.’",
Lukas,14,31,Lukas 14:31,وَأَيُّ مَلِكٍ إِنْ ذَهَبَ لِمُقَاتَلَةِ مَلِكٍ آخَرَ فِي حَرْبٍ، لَا يَجْلِسُ أَوَّلًا وَيَتَشَاوَرُ: هَلْ يَسْتَطِيعُ أَنْ يُلَاقِيَ بِعَشَرَةِ آلَافٍ ٱلَّذِي يَأْتِي عَلَيْهِ بِعِشْرِينَ أَلْفًا؟,"Atau, raja manakah yang akan pergi berperang melawan raja lain, tetapi tidak duduk terlebih dahulu dan mempertimbangkan apakah ia bersama 10.000 tentaranya dapat melawan musuhnya yang memiliki 20.000 tentara?","Atau jika seorang raja hendak berperang melawan raja lainnya, masakan ia tidak duduk dahulu untuk mempertimbangkan apakah dengan sepuluh ribu prajurit ia sanggup menghadapi raja lain dengan dua puluh ribu prajurit?",
Lukas,14,32,Lukas 14:32,وَإِلَّا فَمَا دَامَ ذَلِكَ بَعِيدًا، يُرْسِلُ سِفَارَةً وَيَسْأَلُ مَا هُوَ لِلصُّلْحِ.,"Jika ia tidak dapat mengalahkan raja lain itu, ia akan mengirim seorang utusan dan menanyakan syarat-syarat perdamaian ketika pasukan lawannya itu masih jauh.","Jika ia merasa tidak sanggup, tentu sementara lawannya itu masih jauh, ia akan mengirim utusan untuk membicarakan syarat-syarat perdamaian.",
Lukas,14,33,Lukas 14:33,فَكَذَلِكَ كُلُّ وَاحِدٍ مِنْكُمْ لَا يَتْرُكُ جَمِيعَ أَمْوَالِهِ، لَا يَقْدِرُ أَنْ يَكُونَ لِي تِلْمِيذًا.,"Begitu juga dengan kamu masing-masing, tidak ada seorang pun di antaramu yang dapat menjadi murid-Ku jika ia tidak menyerahkan seluruh kepunyaannya.”","Demikian pula setiap orang di antaramu yang tidak meninggalkan segala miliknya, ia tidak dapat menjadi pengikut-Ku.",
Lukas,14,34,Lukas 14:34,«اَلْمِلْحُ جَيِّدٌ. وَلَكِنْ إِذَا فَسَدَ ٱلْمِلْحُ، فَبِمَاذَا يُصْلَحُ؟,"“Garam itu baik, tetapi jika garam itu sudah kehilangan rasa asinnya, bagaimanakah membuatnya asin kembali?","Garam memang baik, tetapi apabila garam menjadi tawar, dengan apakah garam itu dapat diasinkan?",
Lukas,14,35,Lukas 14:35,لَا يَصْلُحُ لِأَرْضٍ وَلَا لِمَزْبَلَةٍ، فَيَطْرَحُونَهُ خَارِجًا. مَنْ لَهُ أُذُنَانِ لِلسَّمْعِ، فَلْيَسْمَعْ».,"Garam itu bahkan tidak lagi dapat digunakan untuk ladang atau pupuk sehingga orang hanya akan membuangnya. Siapa yang mempunyai telinga untuk mendengar, biarlah ia mendengar!”","Garam itu tidak lagi berguna, baik untuk ladang maupun untuk pupuk, dan orang pun akan membuangnya. Siapa bertelinga, dengarlah!”",
Lukas,15,1,Lukas 15:1,وَكَانَ جَمِيعُ ٱلْعَشَّارِينَ وَٱلْخُطَاةِ يَدْنُونَ مِنْهُ لِيَسْمَعُوهُ.,Para pengumpul pajak dan orang berdosa mendekat kepada Yesus untuk mendengarkan-Nya.,Banyak pemungut cukai dan orang berdosa yang datang kepada Isa untuk mendengarkan ajaran-ajaran-Nya.,
Lukas,15,2,Lukas 15:2,فَتَذَمَّرَ ٱلْفَرِّيسِيُّونَ وَٱلْكَتَبَةُ قَائِلِينَ: «هَذَا يَقْبَلُ خُطَاةً وَيَأْكُلُ مَعَهُمْ!».,"Kemudian orang-orang Farisi dan ahli-ahli Taurat mulai menggerutu, “Orang ini menerima orang-orang berdosa dan bahkan makan bersama mereka.”","Melihat hal itu, orang-orang dari mazhab Farisi dan ahli-ahli Kitab Suci Taurat bersungut-sungut. Mereka berkata, “Orang ini menerima orang-orang berdosa, bahkan duduk makan dengan mereka.”",
Lukas,15,3,Lukas 15:3,فَكَلَّمَهُمْ بِهَذَا ٱلْمَثَلِ قَائِلًا:,"Kemudian Yesus mengatakan perumpamaan ini kepada mereka, kata-Nya,","Karena itu, Isa menyampaikan suatu ibarat kepada mereka.",
Lukas,15,4,Lukas 15:4,«أَيُّ إِنْسَانٍ مِنْكُمْ لَهُ مِئَةُ خَرُوفٍ، وَأَضَاعَ وَاحِدًا مِنْهَا، أَلَا يَتْرُكُ ٱلتِّسْعَةَ وَٱلتِّسْعِينَ فِي ٱلْبَرِّيَّةِ، وَيَذْهَبَ لِأَجْلِ ٱلضَّالِّ حَتَّى يَجِدَهُ؟,"“Siapakah di antara kamu yang jika memiliki 100 ekor domba, dan kehilangan seekor, tidak akan meninggalkan 99 ekor lainnya di padang belantara untuk pergi mencari yang tersesat itu sampai ia menemukannya?","Sabda-Nya, “Jika di antaramu ada seorang yang mempunyai seratus ekor domba, lalu seekor di antaranya hilang, apakah ia tidak akan meninggalkan yang sembilan puluh sembilan itu di padang, lalu cepat-cepat pergi mencari seekor yang hilang itu sampai ia menemukannya?",
Lukas,15,5,Lukas 15:5,وَإِذَا وَجَدَهُ يَضَعُهُ عَلَى مَنْكِبَيْهِ فَرِحًا،,"Dan, ketika ia menemukannya, ia akan menggendong domba itu di atas bahunya dan sangat bersukacita.","Setelah domba itu ditemukan, ia akan bergembira, lalu mengangkat domba itu dan menaruhnya di atas pundaknya.",
Lukas,15,6,Lukas 15:6,وَيَأْتِي إِلَى بَيْتِهِ وَيَدْعُو ٱلْأَصْدِقَاءَ وَٱلْجِيرَانَ قَائِلًا لَهُمُ: ٱفْرَحُوا مَعِي، لِأَنِّي وَجَدْتُ خَرُوفِي ٱلضَّالَّ!,"Setibanya di rumah, ia akan pergi menemui teman-teman dan tetangga-tetangganya serta berkata kepada mereka, ‘Bergembiralah bersamaku karena aku sudah menemukan dombaku yang hilang.’","Sesampainya di rumah, ia akan memanggil sahabat-sahabatnya dan tetangga-tetangganya serta berkata, ‘Bergembiralah bersama-sama dengan aku sebab aku sudah menemukan dombaku yang hilang!’",
Lukas,15,7,Lukas 15:7,أَقُولُ لَكُمْ: إِنَّهُ هَكَذَا يَكُونُ فَرَحٌ فِي ٱلسَّمَاءِ بِخَاطِئٍ وَاحِدٍ يَتُوبُ أَكْثَرَ مِنْ تِسْعَةٍ وَتِسْعِينَ بَارًّا لَا يَحْتَاجُونَ إِلَى تَوْبَةٍ.,"Aku berkata kepadamu, demikianlah akan ada sukacita yang lebih besar di surga atas 1 orang berdosa yang bertobat daripada atas 99 orang benar yang tidak membutuhkan pertobatan.","Aku berkata kepadamu, demikian pula akan ada kesukaan yang lebih besar di surga atas satu orang berdosa yang bertobat daripada atas sembilan puluh sembilan orang benar yang tidak memerlukan pertobatan.”",
Lukas,15,8,Lukas 15:8,«أَوْ أَيَّةُ ٱمْرَأَةٍ لَهَا عَشْرَةُ دَرَاهِمَ، إِنْ أَضَاعَتْ دِرْهَمًا وَاحِدًا، أَلَا تُوقِدُ سِرَاجًا وَتَكْنُسُ ٱلْبَيْتَ وَتُفَتِّشُ بِٱجْتِهَادٍ حَتَّى تَجِدَهُ؟,"Atau perempuan mana yang mempunyai sepuluh keping uang perak, jika ia kehilangan satu keping di antaranya, tidak menyalakan pelita dan menyapu rumahnya, lalu mencari keping uang itu dengan hati-hati sampai ia menemukannya?","“Jika seorang perempuan mempunyai sepuluh dirham, lalu satu keping di antaranya hilang, masakan ia tidak menyalakan pelita dan menyapu lantai rumahnya serta mencari uang itu dengan sungguh-sungguh sampai ia mendapatkannya kembali?",
Lukas,15,9,Lukas 15:9,وَإِذَا وَجَدَتْهُ تَدْعُو ٱلصَّدِيقَاتِ وَٱلْجَارَاتِ قَائِلَةً: ٱفْرَحْنَ مَعِي لِأَنِّي وَجَدْتُ ٱلدِّرْهَمَ ٱلَّذِي أَضَعْتُهُ.,"Dan, apabila ia menemukannya, ia memanggil teman-teman dan tetangga-tetangganya dan berkata kepada mereka, ‘Bergembiralah bersamaku karena aku sudah menemukan sekeping yang hilang itu.’","Setelah uang itu ditemukan, ia akan memanggil sahabat-sahabatnya dan tetangga-tetangganya serta berkata, ‘Bergembiralah bersama-sama dengan aku karena aku sudah menemukan kembali uangku yang hilang!’",
Lukas,15,10,Lukas 15:10,هَكَذَا، أَقُولُ لَكُمْ: يَكُونُ فَرَحٌ قُدَّامَ مَلَائِكَةِ ٱللهِ بِخَاطِئٍ وَاحِدٍ يَتُوبُ.,"Aku berkata kepadamu, demikian juga ada sukacita di antara para malaikat Allah karena satu orang berdosa yang bertobat.”","Aku berkata kepadamu, demikian pula akan ada kesukaan di antara malaikat-malaikat Allah karena satu orang berdosa bertobat.”",
Lukas,15,11,Lukas 15:11,وَقَالَ: «إِنْسَانٌ كَانَ لَهُ ٱبْنَانِ.,"Kemudian Yesus berkata, “Ada seseorang yang mempunyai dua anak laki-laki.","Lalu, Isa bersabda lagi, “Ada seorang bapak yang mempunyai dua orang anak laki-laki.",
Lukas,15,12,Lukas 15:12,فَقَالَ أَصْغَرُهُمَا لِأَبِيهِ: يَا أَبِي أَعْطِنِي ٱلْقِسْمَ ٱلَّذِي يُصِيبُنِي مِنَ ٱلْمَالِ. فَقَسَمَ لَهُمَا مَعِيشَتَهُ.,"Anak yang bungsu berkata kepada ayahnya, ‘Ayah, berikan kepadaku bagian harta yang menjadi milikku.’ Maka, ayahnya pun membagi kekayaannya kepada kedua anaknya.","Anak yang bungsu berkata kepada ayahnya, ‘Ayah, berikanlah kepadaku harta yang menjadi bagianku.’ Maka, ayahnya membagikan hartanya kepada kedua anaknya itu.",
Lukas,15,13,Lukas 15:13,وَبَعْدَ أَيَّامٍ لَيْسَتْ بِكَثِيرَةٍ جَمَعَ ٱلِٱبْنُ ٱلْأَصْغَرُ كُلَّ شَيْءٍ وَسَافَرَ إِلَى كُورَةٍ بَعِيدَةٍ، وَهُنَاكَ بَذَّرَ مَالَهُ بِعَيْشٍ مُسْرِفٍ.,"Tidak lama kemudian, anak bungsu itu mengumpulkan semua miliknya, lalu pergi ke negeri yang jauh dan di sana ia menghambur-hamburkan miliknya itu dengan hidup berfoya-foya.","Beberapa hari kemudian, anak yang bungsu itu berkemas-kemas, lalu pergi ke negeri yang jauh. Di sana ia memboroskan hartanya dengan hidup berfoya-foya.",
Lukas,15,14,Lukas 15:14,فَلَمَّا أَنْفَقَ كُلَّ شَيْءٍ، حَدَثَ جُوعٌ شَدِيدٌ فِي تِلْكَ ٱلْكُورَةِ، فَٱبْتَدَأَ يَحْتَاجُ.,"Ketika ia sudah menghabiskan semuanya, terjadilah bencana kelaparan yang hebat di negeri itu, dan ia pun mulai berkekurangan.","Setelah semuanya habis, terjadilah kelaparan besar di seluruh negeri itu sehingga ia mulai berkekurangan.",
Lukas,15,15,Lukas 15:15,فَمَضَى وَٱلْتَصَقَ بِوَاحِدٍ مِنْ أَهْلِ تِلْكَ ٱلْكُورَةِ، فَأَرْسَلَهُ إِلَى حُقُولِهِ لِيَرْعَى خَنَازِيرَ.,"Jadi, pergilah ia dan bekerja pada seorang penduduk negeri itu, yang menyuruhnya ke ladang untuk memberi makan babi-babinya.","Jadi, pergilah ia bekerja pada salah seorang penduduk negeri itu, yang kemudian menyuruhnya menjaga babi-babinya di ladang.",
Lukas,15,16,Lukas 15:16,وَكَانَ يَشْتَهِي أَنْ يَمْلَأَ بَطْنَهُ مِنَ ٱلْخُرْنُوبِ ٱلَّذِي كَانَتِ ٱلْخَنَازِيرُ تَأْكُلُهُ، فَلَمْ يُعْطِهِ أَحَدٌ.,"Ia ingin sekali mengisi perutnya dengan buah karob yang dimakan babi-babi itu, tetapi tidak ada seorang pun yang memberi kepadanya.","Ia ingin sekali bisa mengisi perutnya dengan ampas kacang yang menjadi makanan babi-babi itu, tetapi tak seorang pun memberikannya kepadanya.",
